experiment_id,case_id,formula_id,grid_role,sign,absolute_time,time_hartree_inverse,selected_eigenbranch_id,principal_phase_radians,unwrapped_phase_radians,unwrap_integer,direct_shift_hartree,ground_state_overlap_probability,previous_branch_overlap_probability,degenerate_subspace_projector_overlap_probability,eigenpair_residual_2_norm,unitarity_residual_frobenius,branch_reliable,direct_cost,infeasible_error_budget
B,H4,yoshida4,decision_frozen_grid,1,0.08142099575098463,0.08142099575098463,0,-0.14940018644848535,-0.14940018644848535,0,-2.0677668310931097e-07,0.9999999999999878,1.0000000000000022,1.0000000000000022,3.836635159979521e-15,2.4099255235412747e-13,True,103345974.47692248,False
B,H4,yoshida4,decision_frozen_grid,1,0.08184537338315517,0.08184537338315517,0,-0.1501788814978295,-0.1501788814978295,0,-2.1111843162557875e-07,0.9999999999999887,1.0000000000000013,1.0000000000000013,1.2561789293222859e-15,2.417371539369868e-13,True,102812918.53391573,False
B,H4,yoshida4,decision_frozen_grid,1,0.08227196293097508,0.08227196293097508,0,-0.15096163522416584,-0.15096163522416584,0,-2.155512590640285e-07,0.9999999999999862,1.0000000000000009,1.0000000000000009,2.4550891002908222e-15,2.4072821505922376e-13,True,102282670.69290233,False
B,H4,yoshida4,decision_frozen_grid,1,0.08270077592325843,0.08270077592325843,0,-0.15174846878214024,-0.15174846878214024,0,-2.2007716404814914e-07,0.9999999999999831,0.9999999999999964,0.9999999999999964,9.753419095030733e-16,2.40069173966027e-13,True,101755217.1480208,False
B,H4,yoshida4,decision_frozen_grid,1,0.08313182394890917,0.08313182394890917,0,-0.15253940343665534,-0.15253940343665534,0,-2.246980548292754e-07,0.9999999999999809,0.9999999999999927,0.9999999999999927,1.987176644906442e-15,2.396624188354838e-13,True,101230544.09231432,False
B,H4,yoshida4,decision_frozen_grid,1,0.0835651186572342,0.0835651186572342,0,-0.1533344605634611,-0.1533344605634611,0,-2.2941594068903726e-07,0.9999999999999825,0.9999999999999931,0.9999999999999931,2.40916066847441e-15,2.3811808616268286e-13,True,100708637.84022613,False
B,H4,yoshida4,decision_frozen_grid,1,0.08400067175825825,0.08400067175825825,0,-0.15413366164972153,-0.15413366164972153,0,-2.342328015991768e-07,0.999999999999984,0.9999999999999973,0.9999999999999973,1.9714138757594134e-15,2.4179140458355517e-13,True,100189484.7437685,False
B,H4,yoshida4,decision_frozen_grid,1,0.08443849502304035,0.08443849502304035,0,-0.154937028294613,-0.154937028294613,0,-2.3915079117031723e-07,0.9999999999999836,1.0,1.0,1.412385630354855e-15,2.412244221222558e-13,True,99673071.32001162,False
B,H4,yoshida4,decision_frozen_grid,1,0.0848786002839919,0.0848786002839919,0,-0.1557445822098892,-0.1557445822098892,0,-2.4417201638371466e-07,0.9999999999999825,0.9999999999999996,0.9999999999999996,1.462207955802757e-15,2.3990483225248497e-13,True,99159384.1109126,False
B,H4,yoshida4,decision_frozen_grid,1,0.08532099943519654,0.08532099943519654,0,-0.15655634522047374,-0.15655634522047374,0,-2.49298601762149e-07,0.9999999999999822,0.9999999999999996,0.9999999999999996,2.1556059847646594e-15,2.3986349266499324e-13,True,98648409.72375779,False
B,H4,yoshida4,decision_frozen_grid,1,0.08576570443273146,0.08576570443273146,0,-0.15737233926505717,-0.15737233926505717,0,-2.5453277685549835e-07,0.999999999999982,1.0000000000000009,1.0000000000000009,1.707449045656829e-15,2.4128485048601564e-13,True,98140134.88475099,False
B,H4,yoshida4,decision_frozen_grid,1,0.08621272729499069,0.08621272729499069,0,-0.15819258639668585,-0.15819258639668585,0,-2.598768200634538e-07,0.9999999999999811,1.0000000000000013,1.0000000000000013,2.435964854270142e-15,2.4077501964311476e-13,True,97634546.40278669,False
B,H4,yoshida4,decision_frozen_grid,1,0.08666208010300976,0.08666208010300976,0,-0.15901710878335362,-0.15901710878335362,0,-2.6533301222819716e-07,0.9999999999999836,1.0000000000000049,1.0000000000000049,2.006612105085833e-15,2.371858882667472e-13,True,97131631.14027226,False
B,H4,yoshida4,decision_frozen_grid,1,0.08711377500079226,0.08711377500079226,0,-0.15984592870861009,-0.15984592870861009,0,-2.709037383308299e-07,0.9999999999999762,1.0000000000000004,1.0000000000000004,5.1410281015358106e-15,2.4042647127688617e-13,True,96631376.0747899,False
B,H4,yoshida4,decision_frozen_grid,1,0.087567824195638,0.087567824195638,0,-0.1606790685721467,-0.1606790685721467,0,-2.765913023061728e-07,0.9999999999999789,0.999999999999998,0.999999999999998,2.4759267431530524e-15,2.406693608656603e-13,True,96133768.18550038,False
B,H4,yoshida4,decision_frozen_grid,1,0.088024239958473,0.088024239958473,0,-0.16151655089043518,-0.16151655089043518,0,-2.8239829985565734e-07,0.9999999999999742,0.9999999999999982,0.9999999999999982,1.5882704637429572e-15,2.3940502649885565e-13,True,95638794.67847756,False
B,H4,yoshida4,decision_frozen_grid,1,0.08848303462418104,0.08848303462418104,0,-0.16235839829729404,-0.16235839829729404,0,-2.883271397191578e-07,0.999999999999974,0.9999999999999951,0.9999999999999951,2.1674584712030198e-15,2.409100932111607e-13,True,95146442.69581115,False
B,H4,yoshida4,decision_frozen_grid,1,0.08894422059193703,0.08894422059193703,0,-0.16320463354453021,-0.16320463354453021,0,-2.9438038251505816e-07,0.9999999999999776,1.0000000000000009,1.0000000000000009,2.442065285097065e-15,2.3960907816118557e-13,True,94656699.52007687,False
B,H4,yoshida4,decision_frozen_grid,1,0.08940781032554214,0.08940781032554214,0,-0.16405527950254922,-0.16405527950254922,0,-3.005606830086549e-07,0.9999999999999694,0.999999999999998,0.999999999999998,3.133880607855749e-15,2.4008638200769347e-13,True,94169552.53779298,False
B,H4,yoshida4,decision_frozen_grid,1,0.08987381635376059,0.08987381635376059,0,-0.16491035916096286,-0.16491035916096286,0,-3.068706728726056e-07,0.9999999999999718,0.9999999999999942,0.9999999999999942,2.3378526251762337e-15,2.396757069984719e-13,True,93684989.16890877,False
B,H4,yoshida4,decision_frozen_grid,1,0.09034225127065826,0.09034225127065826,0,-0.16576989562921818,-0.16576989562921818,0,-3.133130441757004e-07,0.9999999999999705,0.9999999999999976,0.9999999999999976,1.3173778448456889e-15,2.404087921447431e-13,True,93202996.91605859,False
B,H4,yoshida4,decision_frozen_grid,1,0.09081312773594315,0.09081312773594315,0,-0.16663391213723172,-0.16663391213723172,0,-3.1989065241155856e-07,0.9999999999999718,0.9999999999999996,0.9999999999999996,1.5481043256243728e-15,2.417469339676173e-13,True,92723563.42370234,False
B,H4,yoshida4,decision_frozen_grid,1,0.09128645847530732,0.09128645847530732,0,-0.16750243203599527,-0.16750243203599527,0,-3.2660627402592013e-07,0.9999999999999662,0.999999999999998,0.999999999999998,3.2049482874721777e-15,2.411523182981402e-13,True,92246676.33503434,False
B,H4,yoshida4,decision_frozen_grid,1,0.09176225628077099,0.09176225628077099,0,-0.1683754787982229,-0.1683754787982229,0,-3.334627776130361e-07,0.9999999999999689,0.9999999999999978,0.9999999999999978,1.3670168735657892e-15,2.40379907639054e-13,True,91772323.39195643,False
B,H4,yoshida4,decision_frozen_grid,1,0.09224053401102818,0.09224053401102818,0,-0.169253076018992,-0.169253076018992,0,-3.4046319452585294e-07,0.9999999999999662,1.0000000000000009,1.0000000000000009,2.4240809780452078e-15,2.4009063461270916e-13,True,91300492.47425707,False
B,H4,yoshida4,decision_frozen_grid,1,0.09272130459179417,0.09272130459179417,0,-0.17013524741635985,-0.17013524741635985,0,-3.4761048728348953e-07,0.9999999999999665,1.0000000000000013,1.0000000000000013,1.8983010954995847e-15,2.4040506759277166e-13,True,90831171.46494722,False
B,H4,yoshida4,decision_frozen_grid,1,0.09320458101615496,0.09320458101615496,0,-0.17102201683202523,-0.17102201683202523,0,-3.5490776939539614e-07,0.9999999999999651,1.0000000000000027,1.0000000000000027,2.7483584095858554e-15,2.4111524151610386e-13,True,90364348.37622094,False
B,H4,yoshida4,decision_frozen_grid,1,0.09369037634491824,0.09369037634491824,0,-0.17191340823195844,-0.17191340823195844,0,-3.6235815104035396e-07,0.9999999999999614,1.0000000000000009,1.0000000000000009,1.5582848256930392e-15,2.4097501446438225e-13,True,89900011.26003303,False
B,H4,yoshida4,decision_frozen_grid,1,0.09417870370696653,0.09417870370696653,0,-0.1728094457070632,-0.1728094457070632,0,-3.6996488539386974e-07,0.999999999999958,0.9999999999999967,0.9999999999999967,2.2781651203477206e-15,2.401332875920641e-13,True,89438148.29050128,False
B,H4,yoshida4,decision_frozen_grid,1,0.09466957629961192,0.09466957629961192,0,-0.17371015347380914,-0.17371015347380914,0,-3.777311698982544e-07,0.9999999999999605,0.9999999999999989,0.9999999999999989,2.86987055163019e-15,2.3998707839132424e-13,True,88978747.65067258,False
B,H4,yoshida4,decision_frozen_grid,1,0.09516300738895268,0.09516300738895268,0,-0.1746155558749139,-0.1746155558749139,0,-3.856604382512785e-07,0.9999999999999576,1.0000000000000022,1.0000000000000022,3.991882293337011e-15,2.414015955188666e-13,True,88521797.69596134,False
B,H4,yoshida4,decision_frozen_grid,1,0.09565901031023193,0.09565901031023193,0,-0.17552567737997704,-0.17552567737997704,0,-3.9375609905967224e-07,0.999999999999954,0.9999999999999993,0.9999999999999993,1.581891904514892e-15,2.39694959380993e-13,True,88067286.80606538,False
B,H4,yoshida4,decision_frozen_grid,1,0.09615759846819782,0.09615759846819782,0,-0.17644054258614575,-0.17644054258614575,0,-4.020215860212062e-07,0.9999999999999538,0.9999999999999989,0.9999999999999989,3.1127166075919327e-15,2.4027695655649765e-13,True,87615203.41305935,False
B,H4,yoshida4,decision_frozen_grid,1,0.09665878533746608,0.09665878533746608,0,-0.17736017621879424,-0.17736017621879424,0,-4.104605033639075e-07,0.9999999999999487,0.9999999999999978,0.9999999999999978,2.9454608271356506e-15,2.3889377607068126e-13,True,87165536.08087374,False
B,H4,yoshida4,decision_frozen_grid,1,0.09716258446288391,0.09716258446288391,0,-0.17828460313217837,-0.17828460313217837,0,-4.190764839595573e-07,0.9999999999999525,1.0000000000000004,1.0000000000000004,4.488650660436192e-15,2.407393581463766e-13,True,86718273.42558281,False
B,H4,yoshida4,decision_frozen_grid,1,0.09766900945989619,0.09766900945989619,0,-0.17921384831011017,-0.17921384831011017,0,-4.2787321419268665e-07,0.999999999999946,1.0000000000000018,1.0000000000000018,1.2974906548106809e-15,2.3946172094320503e-13,True,86273404.12860641,False
B,H4,yoshida4,decision_frozen_grid,1,0.09817807401491341,0.09817807401491341,0,-0.1801479368666394,-0.1801479368666394,0,-4.3685449768737783e-07,0.9999999999999425,0.9999999999999962,0.9999999999999962,1.7897248010735298e-15,2.424815708222275e-13,True,85830916.97049102,False
B,H4,yoshida4,decision_frozen_grid,1,0.09868979188568153,0.09868979188568153,0,-0.1810868940467304,-0.1810868940467304,0,-4.460242313264473e-07,0.9999999999999409,0.999999999999996,0.999999999999996,1.945538851448697e-15,2.413635029582814e-13,True,85390800.81652436,False
B,H4,yoshida4,decision_frozen_grid,1,0.09920417690165381,0.09920417690165381,0,-0.18203074522693247,-0.18203074522693247,0,-4.5538628268282366e-07,0.9999999999999418,1.0,1.0,3.026388612380117e-15,2.4273518901531106e-13,True,84953044.55005908,False
B,H4,yoshida4,decision_frozen_grid,1,0.09972124296436459,0.09972124296436459,0,-0.18297951591609513,-0.18297951591609513,0,-4.6494478422864916e-07,0.9999999999999376,1.0000000000000018,1.0000000000000018,1.6006347142237556e-15,2.390722732294532e-13,True,84517637.22953358,False
B,H4,yoshida4,decision_frozen_grid,1,0.1002410040478049,0.1002410040478049,0,-0.1839332317560264,-0.1839332317560264,0,-4.747038160335393e-07,0.9999999999999374,1.0000000000000022,1.0000000000000022,2.221138954016524e-15,2.389078664654781e-13,True,84084567.91710843,False
B,H4,yoshida4,decision_frozen_grid,1,0.10076347419880022,0.10076347419880022,0,-0.18489191852219808,-0.18489191852219808,0,-4.846675254466248e-07,0.9999999999999338,1.000000000000004,1.000000000000004,2.2198728127025004e-15,2.4205721501323803e-13,True,83653825.74254604,False
B,H4,yoshida4,decision_frozen_grid,1,0.10128866753738999,0.10128866753738999,0,-0.1858556021244592,-0.1858556021244592,0,-4.948402954063624e-07,0.9999999999999283,1.0000000000000004,1.0000000000000004,1.2205895147666639e-15,2.4264665262915164e-13,True,83225399.99063775,False
B,H4,yoshida4,decision_frozen_grid,1,0.10181659825720937,0.10181659825720937,0,-0.18682430860770924,-0.18682430860770924,0,-5.052264655525107e-07,0.9999999999999285,1.0000000000000009,1.0000000000000009,2.5288365824364893e-15,2.383171545256754e-13,True,82799279.95287712,False
B,H4,yoshida4,decision_frozen_grid,1,0.10234728062587264,0.10234728062587264,0,-0.18779806415261713,-0.18779806415261713,0,-5.158304852148632e-07,0.9999999999999236,1.0000000000000027,1.0000000000000027,2.2889801148831685e-15,2.407215161932015e-13,True,82375455.0075571,False
B,H4,yoshida4,decision_frozen_grid,1,0.10288072898535891,0.10288072898535891,0,-0.1887768950763306,-0.1887768950763306,0,-5.26656924737523e-07,0.9999999999999198,1.0000000000000004,1.0000000000000004,2.0626424206999723e-15,2.3988742369774e-13,True,81953914.6243548,False
B,H4,yoshida4,decision_frozen_grid,1,0.10341695775239974,0.10341695775239974,0,-0.18976082783319165,-0.18976082783319165,0,-5.37710510339906e-07,0.999999999999917,1.0,1.0,2.7193662485443502e-15,2.4284639100394536e-13,True,81534648.38084342,False
B,H4,yoshida4,decision_frozen_grid,1,0.10395598141886865,0.10395598141886865,0,-0.19074988901543202,-0.19074988901543202,0,-5.489959347126927e-07,0.9999999999999163,1.0000000000000036,1.0000000000000036,3.435827569849712e-15,2.3802153368200375e-13,True,81117645.86393493,False
B,H4,yoshida4,decision_frozen_grid,1,0.10449781455217286,0.10449781455217286,0,-0.19174410535391614,-0.19174410535391614,0,-5.605180868339943e-07,0.9999999999999107,1.0000000000000049,1.0000000000000049,2.7560959954948425e-15,2.4091637392068523e-13,True,80702896.78732972,False
B,H4,yoshida4,decision_frozen_grid,1,0.10504247179564695,0.10504247179564695,0,-0.1927435037188454,-0.1927435037188454,0,-5.722818727793566e-07,0.9999999999999054,1.0000000000000013,1.0000000000000013,2.0663915139495703e-15,2.380586744301893e-13,True,80290390.89861198,False
B,H4,yoshida4,decision_frozen_grid,1,0.10558996786894866,0.10558996786894866,0,-0.1937481111205091,-0.1937481111205091,0,-5.842924486465506e-07,0.9999999999999036,1.0000000000000022,1.0000000000000022,1.851393677970512e-15,2.428411622873255e-13,True,79880118.09645651,False
B,H4,yoshida4,decision_frozen_grid,1,0.10614031756845656,0.10614031756845656,0,-0.1947579547099852,-0.1947579547099852,0,-5.965549385589242e-07,0.9999999999998994,1.000000000000004,1.000000000000004,8.405472703942536e-16,2.415638287027583e-13,True,79472068.2865434,False
B,H4,yoshida4,decision_frozen_grid,1,0.10669353576767007,0.10669353576767007,0,-0.19577306177989376,-0.19577306177989376,0,-6.090746165199334e-07,0.9999999999998894,0.9999999999999987,0.9999999999999987,1.972355745249773e-15,2.410805171602032e-13,True,79066231.47280338,False
B,H4,yoshida4,decision_frozen_grid,1,0.1072496374176114,0.1072496374176114,0,-0.19679345976513193,-0.19679345976513193,0,-6.218568773252997e-07,0.9999999999998896,0.9999999999999976,0.9999999999999976,2.5234831799365736e-15,2.41003638006562e-13,True,78662597.74138899,False
B,H4,yoshida4,decision_frozen_grid,1,0.10780863754722951,0.10780863754722951,0,-0.1978191762436124,-0.1978191762436124,0,-6.349072048106308e-07,0.9999999999998888,1.0000000000000062,1.0000000000000062,4.235903905117631e-15,2.393285459128195e-13,True,78261157.24379385,False
B,H4,yoshida4,decision_frozen_grid,1,0.10837055126380638,0.10837055126380638,0,-0.19885023893701775,-0.19885023893701775,0,-6.482312513433897e-07,0.999999999999881,1.000000000000007,1.000000000000007,3.682777090915322e-15,2.396615188758279e-13,True,77861900.23503998,False
B,H4,yoshida4,decision_frozen_grid,1,0.10893539375336528,0.10893539375336528,0,-0.19988667571154112,-0.19988667571154112,0,-6.618347518916323e-07,0.9999999999998737,1.0000000000000022,1.0000000000000022,1.6539141606394468e-15,2.402785239419113e-13,True,77464817.02995832,False
B,H4,yoshida4,decision_frozen_grid,1,0.10950318028108115,0.10950318028108115,0,-0.20092851457863728,-0.20092851457863728,0,-6.757235038179488e-07,0.9999999999998701,1.0000000000000018,1.0000000000000018,2.1650616145247514e-15,2.402499759480054e-13,True,77069897.9926833,False
B,H4,yoshida4,decision_frozen_grid,1,0.11007392619169312,0.11007392619169312,0,-0.20197578369580016,-0.20197578369580016,0,-6.899035494001282e-07,0.9999999999998643,1.0000000000000036,1.0000000000000036,4.6469416345685714e-15,2.4302345320071553e-13,True,76677133.62442207,False
B,H4,yoshida4,decision_frozen_grid,1,0.11064764690991931,0.11064764690991931,0,-0.20302851136730166,-0.20302851136730166,0,-7.043809666651413e-07,0.9999999999998552,1.0000000000000004,1.0000000000000004,3.494773011619675e-15,2.3930140332361115e-13,True,76286514.4602492,False
B,H4,yoshida4,decision_frozen_grid,1,0.1112243579408736,0.1112243579408736,0,-0.2040867260449724,-0.2040867260449724,0,-7.191620092772411e-07,0.9999999999998501,0.999999999999998,0.999999999999998,1.8789139863732905e-15,2.394763959513078e-13,True,75898031.13596165,False
B,H4,yoshida4,decision_frozen_grid,1,0.11180407487048467,0.11180407487048467,0,-0.2051504563289567,-0.2051504563289567,0,-7.342529759757355e-07,0.9999999999998446,1.0,1.0,2.335231846577454e-15,2.3857277405534545e-13,True,75511674.32418579,False
B,H4,yoshida4,decision_frozen_grid,1,0.11238681336591728,0.11238681336591728,0,-0.20621973096850982,-0.20621973096850982,0,-7.496604232937187e-07,0.9999999999998397,1.0000000000000022,1.0000000000000022,2.676016351134856e-15,2.405046395112132e-13,True,75127434.83497585,False
B,H4,yoshida4,decision_frozen_grid,1,0.11297258917599566,0.11297258917599566,0,-0.20729457886275024,-0.20729457886275024,0,-7.653909388505298e-07,0.9999999999998295,1.0000000000000004,1.0000000000000004,1.146691873275466e-15,2.406131370086237e-13,True,74745303.50630066,False
B,H4,yoshida4,decision_frozen_grid,1,0.11356141813162908,0.11356141813162908,0,-0.20837502906146077,-0.20837502906146077,0,-7.814513149906333e-07,0.9999999999998253,1.0000000000000004,1.0000000000000004,1.5535768577946935e-15,2.3974493546904044e-13,True,74365271.28551522,False
B,H4,yoshida4,decision_frozen_grid,1,0.11415331614623973,0.11415331614623973,0,-0.20946111076586466,-0.20946111076586466,0,-7.978484641846251e-07,0.9999999999998184,1.000000000000004,1.000000000000004,1.789019512357367e-15,2.430168231859795e-13,True,73987329.18790314,False
B,H4,yoshida4,decision_frozen_grid,1,0.11474829921619281,0.11474829921619281,0,-0.2105528533294166,-0.2105528533294166,0,-8.145894281330612e-07,0.9999999999998102,1.000000000000004,1.000000000000004,2.219745551909747e-15,2.384968206867854e-13,True,73611468.29993924,False
B,H4,yoshida4,decision_frozen_grid,1,0.11534638342122878,0.11534638342122878,0,-0.21165028625859636,-0.21165028625859636,0,-8.316813773223686e-07,0.9999999999997962,0.9999999999999984,0.9999999999999984,2.2966129372786266e-15,2.4154081513528875e-13,True,73237679.7780343,False
B,H4,yoshida4,decision_frozen_grid,1,0.11594758492489803,0.11594758492489803,0,-0.21275343921372303,-0.21275343921372303,0,-8.49131748026366e-07,0.9999999999997937,0.999999999999998,0.999999999999998,3.6144152007856386e-15,2.4251891504416643e-13,True,72865954.91048847,False
B,H4,yoshida4,decision_frozen_grid,1,0.1165519199749975,0.1165519199749975,0,-0.21386234200972157,-0.21386234200972157,0,-8.669479367728883e-07,0.9999999999997808,1.0000000000000004,1.0000000000000004,1.2405847333868568e-15,2.401993746910078e-13,True,72496284.97517097,False
B,H4,yoshida4,decision_frozen_grid,1,0.11715940490401007,0.11715940490401007,0,-0.2149770246169767,-0.2149770246169767,0,-8.851377055751897e-07,0.99999999999977,0.9999999999999944,0.9999999999999944,3.9758035022466796e-15,2.4126325170243184e-13,True,72128661.42490268,False
B,H4,yoshida4,decision_frozen_grid,1,0.11777005612954577,0.11777005612954577,0,-0.21609751716209938,-0.21609751716209938,0,-9.037088024577145e-07,0.9999999999997649,0.9999999999999973,0.9999999999999973,2.2275599711730277e-15,2.4015872453277415e-13,True,71763075.71196076,False
B,H4,yoshida4,decision_frozen_grid,1,0.11838389015478544,0.11838389015478544,0,-0.21722384992877988,-0.21722384992877988,0,-9.226692911923351e-07,0.9999999999997558,1.000000000000003,1.000000000000003,2.7020889559924686e-15,2.4288223101261183e-13,True,71399519.43735608,False
B,H4,yoshida4,decision_frozen_grid,1,0.11900092356892687,0.11900092356892687,0,-0.21835605335857183,-0.21835605335857183,0,-9.420272470972435e-07,0.9999999999997451,1.0000000000000036,1.0000000000000036,2.3199189716297182e-15,2.391664941226616e-13,True,71037984.21142435,False
B,H4,yoshida4,decision_frozen_grid,1,0.1196211730476331,0.1196211730476331,0,-0.2194941580517491,-0.2194941580517491,0,-9.617910423642684e-07,0.9999999999997344,1.000000000000004,1.000000000000004,1.171352364945755e-15,2.409703945068279e-13,True,70678461.7815666,False
B,H4,yoshida4,decision_frozen_grid,1,0.12024465535348298,0.12024465535348298,0,-0.22063819476811308,-0.22063819476811308,0,-9.819691735302172e-07,0.9999999999997233,1.0000000000000044,1.0000000000000044,1.92834246958856e-15,2.407735936274008e-13,True,70320943.95292702,False
B,H4,yoshida4,decision_frozen_grid,1,0.12087138733642434,0.12087138733642434,0,-0.22178819442782816,-0.22178819442782816,0,-1.0025702876781395e-06,0.9999999999997062,0.9999999999999987,0.9999999999999987,2.398213018316126e-15,2.3998162816422563e-13,True,69965422.59919007,False
B,H4,yoshida4,decision_frozen_grid,1,0.12150138593422925,0.12150138593422925,0,-0.22294418811226385,-0.22294418811226385,0,-1.0236032310650955e-06,0.9999999999996987,0.9999999999999987,0.9999999999999987,2.4475757156882526e-15,2.4036504216078645e-13,True,69611889.68291333,False
B,H4,yoshida4,decision_frozen_grid,1,0.12213466817295189,0.12213466817295189,0,-0.22410620706484244,-0.22410620706484244,0,-1.0450771035230844e-06,0.9999999999996825,1.0,1.0,3.868016927879256e-15,2.411862445184854e-13,True,69260337.27777845,False
B,H4,yoshida4,decision_frozen_grid,1,0.1227712511673885,0.1227712511673885,0,-0.22527428269186506,-0.22527428269186506,0,-1.0670011014735081e-06,0.9999999999996712,0.9999999999999987,0.9999999999999987,3.397290745859438e-15,2.4072093105636026e-13,True,68910757.49814898,False
B,H4,yoshida4,decision_frozen_grid,1,0.12341115212154012,0.12341115212154012,0,-0.226448446563377,-0.226448446563377,0,-1.08938464560282e-06,0.9999999999996572,1.0000000000000009,1.0000000000000009,2.8170902018098896e-15,2.392546083857448e-13,True,68563142.55399725,False
B,H4,yoshida4,decision_frozen_grid,1,0.12405438832907749,0.12405438832907749,0,-0.22762873041401854,-0.22762873041401854,0,-1.1122373519967255e-06,0.9999999999996405,0.9999999999999987,0.9999999999999987,2.2936670055196552e-15,2.388059780220595e-13,True,68217484.73673573,False
B,H4,yoshida4,decision_frozen_grid,1,0.12470097717380828,0.12470097717380828,0,-0.22881516614389022,-0.22881516614389022,0,-1.1355690892056458e-06,0.9999999999996274,0.9999999999999987,0.9999999999999987,2.073033924439204e-15,2.401739680712545e-13,True,67873776.44231221,False
B,H4,yoshida4,decision_frozen_grid,1,0.12535093613014706,0.12535093613014706,0,-0.2300077858193987,-0.2300077858193987,0,-1.1593898363582156e-06,0.9999999999996134,1.0000000000000027,1.0000000000000027,2.4550822738004073e-15,2.3933617260210704e-13,True,67532010.10869001,False
B,H4,yoshida4,decision_frozen_grid,1,0.12600428276358747,0.12600428276358747,0,-0.23120662167414058,-0.23120662167414058,0,-1.1837098146116887e-06,0.9999999999995963,1.0000000000000044,1.0000000000000044,3.1140306710930746e-15,2.4034068946526336e-13,True,67192178.27125444,False
B,H4,yoshida4,decision_frozen_grid,1,0.12666103473117704,0.12666103473117704,0,-0.23241170610978013,-0.23241170610978013,0,-1.2085395291183687e-06,0.9999999999995743,0.9999999999999989,0.9999999999999989,1.5228662051686517e-15,2.37946642771933e-13,True,66854273.57877351,False
B,H4,yoshida4,decision_frozen_grid,1,0.12732120978199418,0.12732120978199418,0,-0.23362307169690574,-0.23362307169690574,0,-1.2338896109298503e-06,0.9999999999995566,0.9999999999999938,0.9999999999999938,2.5136126875945104e-15,2.407083582794407e-13,True,66518288.72472023,False
B,H4,yoshida4,decision_frozen_grid,1,0.12798482575762807,0.12798482575762807,0,-0.23484075117592698,-0.23484075117592698,0,-1.2597709386774625e-06,0.9999999999995444,1.0000000000000009,1.0000000000000009,2.777239891924534e-15,2.4171561234362257e-13,True,66184216.49770111,False
B,H4,yoshida4,decision_frozen_grid,1,0.1286519005926607,0.1286519005926607,0,-0.23606477745796917,-0.23606477745796917,0,-1.2861947058517842e-06,0.999999999999525,1.000000000000008,1.000000000000008,3.569058721018116e-15,2.3907797185658773e-13,True,65852049.80775489,False
B,H4,yoshida4,decision_frozen_grid,1,0.1293224523151517,0.1293224523151517,0,-0.237295183625733,-0.237295183625733,0,-1.3131721796622031e-06,0.9999999999995002,1.0000000000000036,1.0000000000000036,2.297351979133727e-15,2.405948897259624e-13,True,65521781.58401342,False
B,H4,yoshida4,decision_frozen_grid,1,0.12999649904712535,0.12999649904712535,0,-0.2385320029344287,-0.2385320029344287,0,-1.3407150032396231e-06,0.9999999999994789,0.9999999999999991,0.9999999999999991,2.685882861830705e-15,2.413605221418103e-13,True,65193404.89948156,False
B,H4,yoshida4,decision_frozen_grid,1,0.13067405900506054,0.13067405900506054,0,-0.23977526881264463,-0.23977526881264463,0,-1.368834952941711e-06,0.9999999999994595,1.0000000000000013,1.0000000000000013,1.8844147131242893e-15,2.3956046785844067e-13,True,64866912.86848859,False
B,H4,yoshida4,decision_frozen_grid,1,0.13135515050038302,0.13135515050038302,0,-0.24102501486328112,-0.24102501486328112,0,-1.397544161729769e-06,0.9999999999994356,1.000000000000003,1.000000000000003,4.927049328558698e-15,2.400000562053265e-13,True,64542298.73751986,False
B,H4,yoshida4,decision_frozen_grid,1,0.13203979193996015,0.13203979193996015,0,-0.24228127486443557,-0.24228127486443557,0,-1.4268549335394454e-06,0.9999999999994118,1.000000000000003,1.000000000000003,2.1093282845402154e-15,2.409420377444014e-13,True,64219555.80711587,False
B,H4,yoshida4,decision_frozen_grid,1,0.13272800182659858,0.13272800182659858,0,-0.2435440827703279,-0.2435440827703279,0,-1.4567798287679068e-06,0.9999999999993834,1.0,1.0,3.2287996632544255e-15,2.4110916507605216e-13,True,63898677.4657202,False
B,H4,yoshida4,decision_frozen_grid,1,0.13341979875954407,0.13341979875954407,0,-0.2448134727122338,-0.2448134727122338,0,-1.4873317724095614e-06,0.9999999999993576,0.9999999999999971,0.9999999999999971,1.401374690782226e-15,2.396827646667732e-13,True,63579657.23167591,False
B,H4,yoshida4,decision_frozen_grid,1,0.13411520143498437,0.13411520143498437,0,-0.24608947899937836,-0.24608947899937836,0,-1.5185238242398924e-06,0.9999999999993323,0.9999999999999991,0.9999999999999991,2.2518615553648604e-15,2.417014020064927e-13,True,63262488.658558846,False
B,H4,yoshida4,decision_frozen_grid,1,0.13481422864655426,0.13481422864655426,0,-0.24737213611989264,-0.24737213611989264,0,-1.5503693922003237e-06,0.9999999999993059,1.000000000000003,1.000000000000003,2.1152647751835824e-15,2.418821856580548e-13,True,62947165.41999859,False
B,H4,yoshida4,decision_frozen_grid,1,0.13551689928584365,0.13551689928584365,0,-0.24866147874173336,-0.24866147874173336,0,-1.5828821253727199e-06,0.9999999999992741,1.0000000000000027,1.0000000000000027,2.806979772474216e-15,2.40300479761902e-13,True,62633681.26488165,False
