experiment_id,case_id,formula_id,state_id,sign,absolute_time,time_hartree_inverse,model_status,quality_class,fhat_approx_hartree,g_approx_hartree,g_exact_hartree,delta_direct_hartree,E_fit_signed_hartree,E_state_signed_hartree,E_proxy_signed_hartree,E_total_signed_hartree,E_fit_hartree,E_state_hartree,E_proxy_hartree,E_total_hartree,closure_residual_hartree
B,H4,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.225,-0.225,fit_ok,resolved,-1.1785280652238674e-05,-1.1785293627785897e-05,-1.194610749615144e-05,-1.1946166163179228e-05,1.2975547223256756e-11,1.6081386836554228e-07,5.866702778892468e-11,1.6088551094055446e-07,1.2975547223256756e-11,1.6081386836554228e-07,5.866702778892468e-11,1.6088551094055446e-07,0.0
B,H4,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.225,-0.225,fit_ok,resolved,-1.195378711758737e-05,-1.1907154175173443e-05,-1.194610749615144e-05,-1.1946166163179228e-05,-4.663294241392718e-08,3.895332097799614e-08,5.866702778892468e-11,-7.620954408142115e-09,4.663294241392718e-08,3.895332097799614e-08,5.866702778892468e-11,7.620954408142115e-09,0.0
B,H4,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.225,-0.225,fit_ok,resolved,-1.22468919732466e-05,-1.2246896679190642e-05,-1.194610749615144e-05,-1.1946166163179228e-05,4.705944042380974e-12,-3.0078918303920236e-07,5.866702778892468e-11,-3.0072581006737106e-07,4.705944042380974e-12,3.0078918303920236e-07,5.866702778892468e-11,3.0072581006737106e-07,0.0
B,H4,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.225,-0.225,fit_ok,resolved,-1.1716433462157573e-05,-1.1863279561640115e-05,-1.194610749615144e-05,-1.1946166163179228e-05,1.468460994825416e-07,8.282793451132433e-08,5.866702778892468e-11,2.2973270102165486e-07,1.468460994825416e-07,8.282793451132433e-08,5.866702778892468e-11,2.2973270102165486e-07,0.0
B,H4,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.225,-0.225,fit_ok,resolved,-1.1332777630771783e-05,-1.1332794719886749e-05,-1.194610749615144e-05,-1.1946166163179228e-05,1.7089114965715304e-11,6.133127762646905e-07,5.866702778892468e-11,6.133885324074451e-07,1.7089114965715304e-11,6.133127762646905e-07,5.866702778892468e-11,6.133885324074451e-07,0.0
B,H4,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.225,-0.225,fit_ok,resolved,-1.1863236141862274e-05,-1.171641183744644e-05,-1.194610749615144e-05,-1.1946166163179228e-05,-1.4682430441583397e-07,2.296956587049989e-07,5.866702778892468e-11,8.293002131695384e-08,1.4682430441583397e-07,2.296956587049989e-07,5.866702778892468e-11,8.293002131695384e-08,0.0
B,H4,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.225,-0.225,fit_ok,resolved,-1.2165939455175e-05,-1.2165936296311578e-05,-1.194610749615144e-05,-1.1946166163179228e-05,-3.158863422843706e-12,-2.1982880016013864e-07,5.866702778892468e-11,-2.1977329199577256e-07,3.158863422843706e-12,2.1982880016013864e-07,5.866702778892468e-11,2.1977329199577256e-07,0.0
B,H4,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.225,-0.225,fit_ok,resolved,-1.1004007677279245e-05,-1.132565018511284e-05,-1.194610749615144e-05,-1.1946166163179228e-05,3.216425078335962e-07,6.204573110385985e-07,5.866702778892468e-11,9.421584858999836e-07,3.216425078335962e-07,6.204573110385985e-07,5.866702778892468e-11,9.421584858999836e-07,0.0
B,H4,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.225,-0.225,fit_ok,resolved,-1.0163636766170365e-05,-1.0163660731765312e-05,-1.194610749615144e-05,-1.1946166163179228e-05,2.3965594947054436e-11,1.7824467643861275e-06,5.866702778892468e-11,1.7825293970088635e-06,2.3965594947054436e-11,1.7824467643861275e-06,5.866702778892468e-11,1.7825293970088635e-06,0.0
B,H4,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.225,-0.225,fit_ok,resolved,-1.1325568544062553e-05,-1.1003946842968398e-05,-1.194610749615144e-05,-1.1946166163179228e-05,-3.216217010941556e-07,9.421606531830416e-07,5.866702778892468e-11,6.20597619116675e-07,3.216217010941556e-07,9.421606531830416e-07,5.866702778892468e-11,6.20597619116675e-07,0.0
B,H4,yoshida4,rhf,-1,0.275,-0.275,fit_ok,resolved,-2.0349373247931936e-05,-2.03491754148143e-05,-2.651636887599515e-05,-2.6516659085595862e-05,-1.9783311763476035e-10,6.167193461180849e-06,2.9020960071171804e-10,6.167285837663926e-06,1.9783311763476035e-10,6.167193461180849e-06,2.9020960071171804e-10,6.167285837663926e-06,0.0
B,H4,yoshida4,cisd,-1,0.275,-0.275,fit_ok,resolved,-2.6261364615090936e-05,-2.6261227491907956e-05,-2.651636887599515e-05,-2.6516659085595862e-05,-1.3712318297975576e-10,2.551413840871941e-07,2.9020960071171804e-10,2.5529447050492605e-07,1.3712318297975576e-10,2.551413840871941e-07,2.9020960071171804e-10,2.5529447050492605e-07,0.0
B,H4,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.275,-0.275,fit_ok,resolved,-2.6805720881074952e-05,-2.6805621916049436e-05,-2.651636887599515e-05,-2.6516659085595862e-05,-9.896502551576757e-11,-2.8925304005428617e-07,2.9020960071171804e-10,-2.890617954790902e-07,9.896502551576757e-11,2.8925304005428617e-07,2.9020960071171804e-10,2.890617954790902e-07,0.0
B,H4,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.275,-0.275,fit_ok,resolved,-2.6418082881832026e-05,-2.6545784532771268e-05,-2.651636887599515e-05,-2.6516659085595862e-05,1.2770165093924129e-07,-2.9415656776117787e-08,2.9020960071171804e-10,9.857620376383522e-08,1.2770165093924129e-07,2.9415656776117787e-08,2.9020960071171804e-10,9.857620376383522e-08,0.0
B,H4,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.275,-0.275,fit_ok,resolved,-2.6157790651234012e-05,-2.615764765633338e-05,-2.651636887599515e-05,-2.6516659085595862e-05,-1.4299490063245904e-10,3.587212196617704e-07,2.9020960071171804e-10,3.5886843436184964e-07,1.4299490063245904e-10,3.587212196617704e-07,2.9020960071171804e-10,3.5886843436184964e-07,0.0
B,H4,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.275,-0.275,fit_ok,resolved,-2.6545428650476816e-05,-2.6417485039615017e-05,-2.651636887599515e-05,-2.6516659085595862e-05,-1.279436108617981e-07,9.888383638013255e-08,2.9020960071171804e-10,-2.876956488095383e-08,1.279436108617981e-07,9.888383638013255e-08,2.9020960071171804e-10,2.876956488095383e-08,0.0
B,H4,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.275,-0.275,fit_ok,resolved,-2.7188990196587886e-05,-2.7188939766963485e-05,-2.651636887599515e-05,-2.6516659085595862e-05,-5.042962440121438e-11,-6.72570890968335e-07,2.9020960071171804e-10,-6.723311109920245e-07,5.042962440121438e-11,6.72570890968335e-07,2.9020960071171804e-10,6.723311109920245e-07,0.0
B,H4,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.275,-0.275,fit_ok,resolved,-2.5968705411109363e-05,-2.6370971440498423e-05,-2.651636887599515e-05,-2.6516659085595862e-05,4.0226602938905987e-07,1.4539743549672683e-07,2.9020960071171804e-10,5.479536744864984e-07,4.0226602938905987e-07,1.4539743549672683e-07,2.9020960071171804e-10,5.479536744864984e-07,0.0
B,H4,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.275,-0.275,fit_ok,resolved,-2.514930522485148e-05,-2.514911618913891e-05,-2.651636887599515e-05,-2.6516659085595862e-05,-1.8903571256958748e-10,1.3672526868562403e-06,2.9020960071171804e-10,1.3673538607443825e-06,1.8903571256958748e-10,1.3672526868562403e-06,2.9020960071171804e-10,1.3673538607443825e-06,0.0
B,H4,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.275,-0.275,fit_ok,resolved,-2.6369590010334973e-05,-2.5967084515609003e-05,-2.651636887599515e-05,-2.6516659085595862e-05,-4.025054947259697e-07,5.492843603861471e-07,2.9020960071171804e-10,1.470690752608891e-07,4.025054947259697e-07,5.492843603861471e-07,2.9020960071171804e-10,1.470690752608891e-07,0.0
B,H4,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.275,-0.275,fit_ok,resolved,-2.7013671270197736e-05,-2.7013708884467728e-05,-2.651636887599515e-05,-2.6516659085595862e-05,3.761426999203594e-11,-4.973400084725781e-07,2.9020960071171804e-10,-4.970121846018743e-07,3.761426999203594e-11,4.973400084725781e-07,2.9020960071171804e-10,4.970121846018743e-07,0.0
B,H4,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.275,-0.275,fit_ok,resolved,-2.4340723922385888e-05,-2.5222007230187657e-05,-2.651636887599515e-05,-2.6516659085595862e-05,8.812833078017692e-07,1.294361645807493e-06,2.9020960071171804e-10,2.175935163209974e-06,8.812833078017692e-07,1.294361645807493e-06,2.9020960071171804e-10,2.175935163209974e-06,0.0
B,H4,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.275,-0.275,fit_ok,resolved,-2.2545885880710018e-05,-2.2545619888166085e-05,-2.651636887599515e-05,-2.6516659085595862e-05,-2.6599254393248526e-10,3.970748987829065e-06,2.9020960071171804e-10,3.970773204885844e-06,2.6599254393248526e-10,3.970748987829065e-06,2.9020960071171804e-10,3.970773204885844e-06,0.0
B,H4,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.275,-0.275,fit_ok,resolved,-2.5218833228520114e-05,-2.4337321542430842e-05,-2.651636887599515e-05,-2.6516659085595862e-05,-8.815116860892724e-07,2.179047333564308e-06,2.9020960071171804e-10,1.2978258570757474e-06,8.815116860892724e-07,2.179047333564308e-06,2.9020960071171804e-10,1.2978258570757474e-06,0.0
B,H4,yoshida4,rhf,-1,0.35,-0.35,fit_ok,resolved,-5.289674167072824e-05,-5.2900557630757615e-05,-6.888209753328042e-05,-6.88840702669502e-05,3.815960029374414e-09,1.598153990252281e-05,1.972733669778834e-09,1.5987328596221963e-05,3.815960029374414e-09,1.598153990252281e-05,1.972733669778834e-09,1.5987328596221963e-05,0.0
B,H4,yoshida4,cisd,-1,0.35,-0.35,fit_ok,resolved,-6.82107819763171e-05,-6.82134503687589e-05,-6.888209753328042e-05,-6.88840702669502e-05,2.6683924417942803e-09,6.686471645215311e-07,1.972733669778834e-09,6.732882906331042e-07,2.6683924417942803e-09,6.686471645215311e-07,1.972733669778834e-09,6.732882906331042e-07,0.0
B,H4,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.35,-0.35,fit_ok,resolved,-6.963916896803012e-05,-6.964110143734571e-05,-6.888209753328042e-05,-6.88840702669502e-05,1.9324693155907922e-09,-7.590039040652872e-07,1.972733669778834e-09,-7.550987010799176e-07,1.9324693155907922e-09,7.590039040652872e-07,1.972733669778834e-09,7.550987010799176e-07,0.0
B,H4,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.35,-0.35,fit_ok,resolved,-6.856492873130389e-05,-6.900904440060394e-05,-6.888209753328042e-05,-6.88840702669502e-05,4.441156693000501e-07,-1.2694686732351267e-07,1.972733669778834e-09,3.1914153564631626e-07,4.441156693000501e-07,1.2694686732351267e-07,1.972733669778834e-09,3.1914153564631626e-07,0.0
B,H4,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.35,-0.35,fit_ok,resolved,-6.793936772559458e-05,-6.794214936174061e-05,-6.888209753328042e-05,-6.88840702669502e-05,2.7816361460302613e-09,9.399481715398171e-07,1.972733669778834e-09,9.447025413556262e-07,2.7816361460302613e-09,9.399481715398171e-07,1.972733669778834e-09,9.447025413556262e-07,0.0
B,H4,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.35,-0.35,fit_ok,resolved,-6.901360796231699e-05,-6.85742063984853e-05,-6.888209753328042e-05,-6.88840702669502e-05,-4.3940156383169343e-07,3.0789113479512875e-07,1.972733669778834e-09,-1.2953769536678584e-07,4.3940156383169343e-07,3.0789113479512875e-07,1.972733669778834e-09,1.2953769536678584e-07,0.0
B,H4,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.35,-0.35,fit_ok,resolved,-7.065053113517903e-05,-7.065152756017449e-05,-6.888209753328042e-05,-6.88840702669502e-05,9.964249954519866e-10,-1.7694300268940609e-06,1.972733669778834e-09,-1.76646086822883e-06,9.964249954519866e-10,1.7694300268940609e-06,1.972733669778834e-09,1.76646086822883e-06,0.0
B,H4,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.35,-0.35,fit_ok,resolved,-6.726882186162775e-05,-6.866181141521391e-05,-6.888209753328042e-05,-6.88840702669502e-05,1.3929895535861567e-06,2.2028611806651673e-07,1.972733669778834e-09,1.6152484053224523e-06,1.3929895535861567e-06,2.2028611806651673e-07,1.972733669778834e-09,1.6152484053224523e-06,0.0
B,H4,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.35,-0.35,fit_ok,resolved,-6.529955522842788e-05,-6.530322483140258e-05,-6.888209753328042e-05,-6.88840702669502e-05,3.669602974704653e-09,3.5788727018778435e-06,1.972733669778834e-09,3.584515038522327e-06,3.669602974704653e-09,3.5788727018778435e-06,1.972733669778834e-09,3.584515038522327e-06,0.0
B,H4,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.35,-0.35,fit_ok,resolved,-6.868126450200059e-05,-6.729294097636087e-05,-6.888209753328042e-05,-6.88840702669502e-05,-1.388323525639717e-06,1.5891565569195563e-06,1.972733669778834e-09,2.028057649496181e-07,1.388323525639717e-06,1.5891565569195563e-06,1.972733669778834e-09,2.028057649496181e-07,0.0
B,H4,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.35,-0.35,fit_ok,resolved,-7.021673143560889e-05,-7.021602990725897e-05,-6.888209753328042e-05,-6.88840702669502e-05,-7.015283499240115e-10,-1.333932373978543e-06,1.972733669778834e-09,-1.332661168658688e-06,7.015283499240115e-10,1.333932373978543e-06,1.972733669778834e-09,1.332661168658688e-06,0.0
B,H4,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.35,-0.35,fit_ok,resolved,-6.280933691469094e-05,-6.585769769181853e-05,-6.888209753328042e-05,-6.88840702669502e-05,3.0483607771275892e-06,3.0243998414618913e-06,1.972733669778834e-09,6.074733352259259e-06,3.0483607771275892e-06,3.0243998414618913e-06,1.972733669778834e-09,6.074733352259259e-06,0.0
B,H4,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.35,-0.35,fit_ok,resolved,-5.849579790569652e-05,-5.850095178427687e-05,-6.888209753328042e-05,-6.88840702669502e-05,5.153878580353255e-09,1.0381145749003552e-05,1.972733669778834e-09,1.0388272361253684e-05,5.153878580353255e-09,1.0381145749003552e-05,1.972733669778834e-09,1.0388272361253684e-05,0.0
B,H4,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.35,-0.35,fit_ok,resolved,-6.590319242664047e-05,-6.28592839997319e-05,-6.888209753328042e-05,-6.88840702669502e-05,-3.0439084269085712e-06,6.022813533548528e-06,1.972733669778834e-09,2.980877840309736e-06,3.0439084269085712e-06,6.022813533548528e-06,1.972733669778834e-09,2.980877840309736e-06,0.0
B,H4,yoshida4,rhf,-1,0.4,-0.4,fit_ok,resolved,-8.956086830356528e-05,-8.958196143452057e-05,-0.00011656914709157369,-0.00011657482874349867,2.109313095529134e-08,2.6987185657053117e-05,5.681651924979714e-09,2.7013960439933388e-05,2.109313095529134e-08,2.6987185657053117e-05,5.681651924979714e-09,2.7013960439933388e-05,0.0
B,H4,yoshida4,cisd,-1,0.4,-0.4,fit_ok,resolved,-0.0001154154159869486,-0.00011543026962337533,-0.00011656914709157369,-0.00011657482874349867,1.4853636426726317e-08,1.1388774681983635e-06,5.681651924979714e-09,1.1594127565500695e-06,1.4853636426726317e-08,1.1388774681983635e-06,5.681651924979714e-09,1.1594127565500695e-06,0.0
B,H4,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.4,-0.4,fit_ok,resolved,-0.0001178522765520868,-0.00011786306329704891,-0.00011656914709157369,-0.00011657482874349867,1.078674496211439e-08,-1.2939162054752192e-06,5.681651924979714e-09,-1.277447808588125e-06,1.078674496211439e-08,1.2939162054752192e-06,5.681651924979714e-09,1.277447808588125e-06,0.0
B,H4,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.4,-0.4,fit_ok,resolved,-0.00011594170023324787,-0.0001168443877254654,-0.00011656914709157369,-0.00011657482874349867,9.026874922175322e-07,-2.7524063389171207e-07,5.681651924979714e-09,6.331285102507999e-07,9.026874922175322e-07,2.7524063389171207e-07,5.681651924979714e-09,6.331285102507999e-07,0.0
B,H4,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.4,-0.4,fit_ok,resolved,-0.00011495287264574388,-0.00011496835209690912,-0.00011656914709157369,-0.00011657482874349867,1.547945116524448e-08,1.6007949946645662e-06,5.681651924979714e-09,1.6219560977547904e-06,1.547945116524448e-08,1.6007949946645662e-06,5.681651924979714e-09,1.6219560977547904e-06,0.0
B,H4,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.4,-0.4,fit_ok,resolved,-0.00011686344896457145,-0.0001159870276684936,-0.00011656914709157369,-0.00011657482874349867,-8.764212960778541e-07,5.821194230800969e-07,5.681651924979714e-09,-2.8862022107277755e-07,8.764212960778541e-07,5.821194230800969e-07,5.681651924979714e-09,2.8862022107277755e-07,0.0
B,H4,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.4,-0.4,fit_ok,resolved,-0.00011958541596273091,-0.00011959102993321238,-0.00011656914709157369,-0.00011657482874349867,5.61397048146799e-09,-3.0218828416386854e-06,5.681651924979714e-09,-3.0105872192322377e-06,5.61397048146799e-09,3.0218828416386854e-06,5.681651924979714e-09,3.0105872192322377e-06,0.0
B,H4,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.4,-0.4,fit_ok,resolved,-0.00011357091991767844,-0.00011638423827765865,-0.00011656914709157369,-0.00011657482874349867,2.813318359980212e-06,1.84908813915044e-07,5.681651924979714e-09,3.0039088258202357e-06,2.813318359980212e-06,1.84908813915044e-07,5.681651924979714e-09,3.0039088258202357e-06,0.0
B,H4,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.4,-0.4,fit_ok,resolved,-0.0001104580897439603,-0.00011047847635797399,-0.00011656914709157369,-0.00011657482874349867,2.0386614013687826e-08,6.0906707335997015e-06,5.681651924979714e-09,6.116738999538369e-06,2.0386614013687826e-08,6.0906707335997015e-06,5.681651924979714e-09,6.116738999538369e-06,0.0
B,H4,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.4,-0.4,fit_ok,resolved,-0.00011647258578906079,-0.00011368526801352422,-0.00011656914709157369,-0.00011657482874349867,-2.7873177755365693e-06,2.8838790780494686e-06,5.681651924979714e-09,1.0224295443787899e-07,2.7873177755365693e-06,2.8838790780494686e-06,5.681651924979714e-09,1.0224295443787899e-07,0.0
B,H4,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.4,-0.4,fit_ok,resolved,-0.00011888114795723055,-0.00011887737878700524,-0.00011656914709157369,-0.00011657482874349867,-3.769170225307846e-09,-2.3082316954315502e-06,5.681651924979714e-09,-2.3063192137318784e-06,3.769170225307846e-09,2.3082316954315502e-06,5.681651924979714e-09,2.3063192137318784e-06,0.0
B,H4,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.4,-0.4,fit_ok,resolved,-0.00010570682058408243,-0.00011185312891295266,-0.00011656914709157369,-0.00011657482874349867,6.146308328870226e-06,4.71601817862103e-06,5.681651924979714e-09,1.0868008159416236e-05,6.146308328870226e-06,4.71601817862103e-06,5.681651924979714e-09,1.0868008159416236e-05,0.0
B,H4,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.4,-0.4,fit_ok,resolved,-9.888838667772953e-05,-9.891697593630673e-05,-0.00011656914709157369,-0.00011657482874349867,2.8589258577201948e-08,1.765217115526696e-05,5.681651924979714e-09,1.7686442065769143e-05,2.8589258577201948e-08,1.765217115526696e-05,5.681651924979714e-09,1.7686442065769143e-05,0.0
B,H4,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.4,-0.4,fit_ok,resolved,-0.00011206271405096374,-0.00010594122581035221,-0.00011656914709157369,-0.00011657482874349867,-6.121488240611533e-06,1.0627921281221482e-05,5.681651924979714e-09,4.512114692534929e-06,6.121488240611533e-06,1.0627921281221482e-05,5.681651924979714e-09,4.512114692534929e-06,0.0
B,H4,yoshida4,rhf,1,0.125,0.125,fit_ok,resolved,-8.790361728519842e-07,-8.791087697801458e-07,-1.1464816373273915e-06,-1.1464821778606193e-06,7.259692816167723e-11,2.6737286754724566e-07,5.40533227833868e-13,2.6744600500863517e-07,7.259692816167723e-11,2.6737286754724566e-07,5.40533227833868e-13,2.6744600500863517e-07,0.0
B,H4,yoshida4,cisd,1,0.125,0.125,fit_ok,resolved,-1.1355372208744197e-06,-1.1355870807588766e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,4.985988445689624e-11,1.0894556568514879e-08,5.40533227833868e-13,1.0944956986199609e-08,4.985988445689624e-11,1.0894556568514879e-08,5.40533227833868e-13,1.0944956986199609e-08,0.0
B,H4,yoshida4,controlled_q0.001_phi0.000000000000,1,0.125,0.125,fit_ok,resolved,-1.1587734307960833e-06,-1.1588092891239315e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,3.5858327848180754e-11,-1.2327651796539944e-08,5.40533227833868e-13,-1.229125293546393e-08,3.5858327848180754e-11,1.2327651796539944e-08,5.40533227833868e-13,1.229125293546393e-08,0.0
B,H4,yoshida4,controlled_q0.001_phi1.570796326795,1,0.125,0.125,fit_ok,resolved,-1.1434155339852705e-06,-1.1437651004329863e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,3.4956644771582156e-10,2.7165368944052184e-09,5.40533227833868e-13,3.066643875348874e-09,3.4956644771582156e-10,2.7165368944052184e-09,5.40533227833868e-13,3.066643875348874e-09,0.0
B,H4,yoshida4,controlled_q0.001_phi3.141592653590,1,0.125,0.125,fit_ok,resolved,-1.131108535827008e-06,-1.1311605502178631e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,5.201439085509881e-11,1.532108710952838e-08,5.40533227833868e-13,1.5373642033611314e-08,5.201439085509881e-11,1.532108710952838e-08,5.40533227833868e-13,1.5373642033611314e-08,0.0
B,H4,yoshida4,controlled_q0.001_phi4.712388980385,1,0.125,0.125,fit_ok,resolved,-1.146466432637889e-06,-1.146204738913803e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,-2.616937240859866e-10,2.768984135884769e-10,5.40533227833868e-13,1.574522273032414e-11,2.616937240859866e-10,2.768984135884769e-10,5.40533227833868e-13,1.574522273032414e-11,0.0
B,H4,yoshida4,controlled_q0.010_phi0.000000000000,1,0.125,0.125,fit_ok,resolved,-1.175015540358311e-06,-1.175033588869815e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,1.804851150396256e-11,-2.85519515424235e-08,5.40533227833868e-13,-2.8533362497691702e-08,1.804851150396256e-11,2.85519515424235e-08,5.40533227833868e-13,2.8533362497691702e-08,0.0
B,H4,yoshida4,controlled_q0.010_phi1.570796326795,1,0.125,0.125,fit_ok,resolved,-1.126668866781688e-06,-1.1276744687413465e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,1.0056019596584294e-09,1.880716858604504e-08,5.40533227833868e-13,1.9813311078931305e-08,1.0056019596584294e-09,1.880716858604504e-08,5.40533227833868e-13,1.9813311078931305e-08,0.0
B,H4,yoshida4,controlled_q0.010_phi3.141592653590,1,0.125,0.125,fit_ok,resolved,-1.087926425027263e-06,-1.0879953328402808e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,6.890781301777727e-11,5.848630448711068e-08,5.40533227833868e-13,5.855575283335629e-08,6.890781301777727e-11,5.848630448711068e-08,5.40533227833868e-13,5.855575283335629e-08,0.0
B,H4,yoshida4,controlled_q0.010_phi4.712388980385,1,0.125,0.125,fit_ok,resolved,-1.1362730986039238e-06,-1.1353544529454918e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,-9.186456584320014e-10,1.1127184381899756e-08,5.40533227833868e-13,1.0209079256695589e-08,9.186456584320014e-10,1.1127184381899756e-08,5.40533227833868e-13,1.0209079256695589e-08,0.0
B,H4,yoshida4,controlled_q0.050_phi0.000000000000,1,0.125,0.125,fit_ok,resolved,-1.1669855810824092e-06,-1.166971320965232e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,-1.4260117177114666e-11,-2.0489683637840593e-08,5.40533227833868e-13,-2.0503403221789874e-08,1.4260117177114666e-11,2.0489683637840593e-08,5.40533227833868e-13,2.0503403221789874e-08,0.0
B,H4,yoshida4,controlled_q0.050_phi1.570796326795,1,0.125,0.125,fit_ok,resolved,-1.0610856186737758e-06,-1.0632345244093733e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,2.1489057355975055e-09,8.324711291801824e-08,5.40533227833868e-13,8.539655918684358e-08,2.1489057355975055e-09,8.324711291801824e-08,5.40533227833868e-13,8.539655918684358e-08,0.0
B,H4,yoshida4,controlled_q0.050_phi3.141592653590,1,0.125,0.125,fit_ok,resolved,-9.762230454697534e-07,-9.763201890484248e-07,-1.1464816373273915e-06,-1.1464821778606193e-06,9.714357867143602e-11,1.701614482789667e-07,5.40533227833868e-13,1.7025913239086597e-07,9.714357867143602e-11,1.701614482789667e-07,5.40533227833868e-13,1.7025913239086597e-07,0.0
B,H4,yoshida4,controlled_q0.050_phi4.712388980385,1,0.125,0.125,fit_ok,resolved,-1.0821230078776753e-06,-1.0800569856250775e-06,-1.1464816373273915e-06,-1.1464821778606193e-06,-2.0660222525978647e-09,6.642465170231405e-08,5.40533227833868e-13,6.435916998294402e-08,2.0660222525978647e-09,6.642465170231405e-08,5.40533227833868e-13,6.435916998294402e-08,0.0
B,H4,yoshida4,rhf,1,0.175,0.175,fit_ok,resolved,-3.366960237809562e-06,-3.3670910190178716e-06,-4.390315652039067e-06,-4.390323548264519e-06,1.307812083095051e-10,1.023224633021195e-06,7.896225452062042e-12,1.0233633104549566e-06,1.307812083095051e-10,1.023224633021195e-06,7.896225452062042e-12,1.0233633104549566e-06,0.0
B,H4,yoshida4,cisd,1,0.175,0.175,fit_ok,resolved,-4.348370185719401e-06,-4.348460315180393e-06,-4.390315652039067e-06,-4.390323548264519e-06,9.012946099205761e-11,4.185533685867388e-08,7.896225452062042e-12,4.1953362545118e-08,9.012946099205761e-11,4.185533685867388e-08,7.896225452062042e-12,4.1953362545118e-08,0.0
B,H4,yoshida4,controlled_q0.001_phi0.000000000000,1,0.175,0.175,fit_ok,resolved,-4.437635808062815e-06,-4.437700712510816e-06,-4.390315652039067e-06,-4.390323548264519e-06,6.49044480007717e-11,-4.738506047174926e-08,7.896225452062042e-12,-4.7312259798296425e-08,6.49044480007717e-11,4.738506047174926e-08,7.896225452062042e-12,4.7312259798296425e-08,0.0
B,H4,yoshida4,controlled_q0.001_phi1.570796326795,1,0.175,0.175,fit_ok,resolved,-4.377494298564647e-06,-4.377984665823682e-06,-4.390315652039067e-06,-4.390323548264519e-06,4.903672590350972e-10,1.2330986215384632e-08,7.896225452062042e-12,1.282924969987179e-08,4.903672590350972e-10,1.2330986215384632e-08,7.896225452062042e-12,1.282924969987179e-08,0.0
B,H4,yoshida4,controlled_q0.001_phi3.141592653590,1,0.175,0.175,fit_ok,resolved,-4.3313639451441385e-06,-4.331457956159104e-06,-4.390315652039067e-06,-4.390323548264519e-06,9.401101496515403e-11,5.885769587996298e-08,7.896225452062042e-12,5.89596031203802e-08,9.401101496515403e-11,5.885769587996298e-08,7.896225452062042e-12,5.89596031203802e-08,0.0
