experiment_id,case_id,formula_id,state_id,sign,absolute_time,time_hartree_inverse,echo_real,echo_imaginary,echo_overlap_magnitude,echo_principal_phase_radians,echo_unwrapped_phase_radians,echo_unwrap_integer,proxy_imag_hartree,proxy_arg_hartree,unitarity_residual_frobenius,unitary_cold_repeatability_frobenius,proxy_repeatability_error_hartree,proxy_noise_hartree,signal_to_noise_rho,quality_class
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi1.570796326795,1,0.27,0.27,0.9999999818382447,3.9936494549697166e-05,0.9999999826357064,3.9936495253782136e-05,3.9936495253782136e-05,0,0.00014791294277665616,0.00014791294538437827,2.198129442157285e-15,0.0,0.0,4.11193712824132e-14,3597159639.4500003,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi3.141592653590,1,0.27,0.27,0.9999999818382442,8.600877078725543e-05,0.9999999855369986,8.600877213724219e-05,8.600877213724219e-05,0,0.0003185510029157608,0.0003185510079157118,2.198129442157285e-15,0.0,0.0,4.11193712824132e-14,7746981361.361559,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi4.712388980385,1,0.27,0.27,0.9999999818382445,-2.1889711054934313e-05,0.9999999820778241,-2.188971144899368e-05,-2.188971144899368e-05,0,-8.107300390716412e-05,-8.107300536664326e-05,2.198129442157285e-15,0.0,0.0,4.11193712824132e-14,1971649891.005,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi0.000000000000,1,0.4,0.4,0.9999991648184738,7.777842985532682e-05,0.9999991678432184,7.777849465764864e-05,7.777849465764864e-05,0,0.00019444607463831704,0.0001944462366441216,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,7005658154.278242,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi1.570796326795,1,0.4,0.4,0.9999991648184737,0.00018981328611495686,0.9999991828330304,0.00018981344236403401,0.00018981344236403401,0,0.00047453321528739215,0.00047453360591008504,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,17096860892.345781,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi3.141592653590,1,0.4,0.4,0.9999991648184732,0.00021483266537764394,0.9999991878950293,0.00021483284149699644,0.00021483284149699644,0,0.0005370816634441098,0.0005370821037424911,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,19350406234.83535,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.001_phi4.712388980385,1,0.4,0.4,0.9999991648184736,0.00010279780911801213,0.9999991701021728,0.00010279789461081257,0.00010279789461081257,0,0.00025699452279503033,0.0002569947365270314,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,9259203496.767656,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi0.000000000000,1,0.4,0.4,0.9999991648184733,-7.205666083237664e-05,0.9999991674145566,-7.205672088810864e-05,-7.205672088810864e-05,0,-0.0001801416520809416,-0.00018014180222027158,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,6490287017.485073,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi1.570796326795,1,0.4,0.4,0.9999991648184738,0.00028062917183744457,0.999999204194872,0.0002806293988471509,0.0002806293988471509,0,0.0007015729295936114,0.0007015734971178772,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,25276828674.328125,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi3.141592653590,1,0.4,0.4,0.9999991648184736,0.0003593902012415065,0.9999992293991838,0.0003593904859246726,0.0003593904859246726,0,0.0008984755031037661,0.0008984762148116814,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,32370991527.83712,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.010_phi4.712388980385,1,0.4,0.4,0.9999991648184737,6.704368571697206e-06,0.999999164840948,6.704374170966208e-06,6.704374170966208e-06,0,1.6760921429243014e-05,1.676093542741552e-05,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,603875836.025,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi0.000000000000,1,0.4,0.4,0.9999991648184732,-0.0003405880179736864,0.999999222818619,-0.0003405882892572869,-0.0003405882892572869,0,-0.000851470044934216,-0.0008514707231432173,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,30677441416.662994,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi1.570796326795,1,0.4,0.4,0.9999991648184736,0.0004319453056111505,0.9999992581069207,0.00043194563950047714,0.00043194563950047714,0,0.0010798632640278763,0.0010798640987511928,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,38906174347.89625,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi3.141592653590,1,0.4,0.4,0.9999991648184733,0.0006044657591657447,0.9999993475080362,0.0006044661903849649,0.0006044661903849649,0,0.0015111643979143616,0.0015111654759624121,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,54445435354.74143,resolved
C,lambda_1.872983346207417,yoshida4,controlled_q0.050_phi4.712388980385,1,0.4,0.4,0.9999991648184735,-0.00016806756441911652,0.9999991789418383,-0.00016806770320370313,-0.00016806770320370313,0,-0.0004201689110477913,-0.0004201692580092578,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,15138180409.82,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.05,-0.05,0.9999999999999998,1.084969706940232e-09,0.9999999999999998,1.0849697069402322e-09,1.0849697069402322e-09,0,-2.169939413880464e-08,-2.1699394138804643e-08,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,97725.3833576861,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.05,-0.05,0.9999999999999997,-1.7238278287451392e-09,0.9999999999999997,-1.7238278287451398e-09,-1.7238278287451398e-09,0,3.4476556574902784e-08,3.44765565749028e-08,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,155268.60734375,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.05,-0.05,0.9999999999999991,-4.960842795175897e-09,0.9999999999999991,-4.960842795175901e-09,-4.960842795175901e-09,0,9.921685590351793e-08,9.921685590351801e-08,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,446832.99527595553,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.05,-0.05,0.9999999999999997,-2.1520452607448615e-09,0.9999999999999997,-2.1520452607448623e-09,-2.1520452607448623e-09,0,4.304090521489723e-08,4.304090521489724e-08,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,193839.0046875,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.05,-0.05,0.9999999999999991,7.613127935065641e-09,0.9999999999999991,7.613127935065648e-09,7.613127935065648e-09,0,-1.5226255870131282e-07,-1.5226255870131295e-07,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,685729.6026297107,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.05,-0.05,0.9999999999999997,-1.2289693498979126e-09,0.9999999999999997,-1.228969349897913e-09,-1.228969349897913e-09,0,2.4579386997958252e-08,2.457938699795826e-08,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,110695.718125,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.05,-0.05,0.9999999999999994,-1.1419095496659777e-08,0.9999999999999996,-1.1419095496659784e-08,-1.1419095496659784e-08,0,2.2838190993319552e-07,2.2838190993319565e-07,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,1028540.6844733015,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.05,-0.05,0.9999999999999998,-2.576998225922722e-09,0.9999999999999998,-2.5769982259227224e-09,-2.5769982259227224e-09,0,5.153996451845444e-08,5.1539964518454446e-08,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,232115.365,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.05,-0.05,0.9999999999999992,1.9096730193782744e-08,0.9999999999999994,1.9096730193782757e-08,1.9096730193782757e-08,0,-3.819346038756549e-07,-3.8193460387565514e-07,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,1720080.5396942974,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.05,-0.05,0.9999999999999996,-2.7125729440413693e-10,0.9999999999999996,-2.7125729440413703e-10,-2.7125729440413703e-10,0,5.4251458880827386e-09,5.42514588808274e-09,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,24432.685,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.05,-0.05,0.9999999999999991,-2.2592006525858995e-08,0.9999999999999993,-2.259200652585901e-08,-2.259200652585901e-08,0,4.518401305171799e-07,4.518401305171802e-07,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,2034907.0434282077,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.05,-0.05,0.9999999999999994,-3.224019037850745e-09,0.9999999999999994,-3.2240190378507466e-09,-3.2240190378507466e-09,0,6.44803807570149e-08,6.448038075701493e-08,6.280369834735101e-16,0.0,0.0,2.220446049250313e-13,290393.81875,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.08,-0.08,0.9999999999998747,9.738223231185671e-09,0.9999999999998747,9.738223231186892e-09,9.738223231186892e-09,0,-1.217277903898209e-07,-1.2172779038983614e-07,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,877141.1703043699,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.08,-0.08,0.9999999999998748,-1.817834794845541e-08,0.9999999999998749,-1.8178347948457682e-08,-1.8178347948457682e-08,0,2.272293493556926e-07,2.2722934935572101e-07,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,1637360.0209375,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.08,-0.08,0.9999999999998742,-5.32520139881374e-08,0.9999999999998757,-5.325201398814405e-08,-5.325201398814405e-08,0,6.656501748517175e-07,6.656501748518006e-07,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,4796515.00707408,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.08,-0.08,0.9999999999998749,-2.533544281139999e-08,0.9999999999998752,-2.5335442811403152e-08,-2.5335442811403152e-08,0,3.1669303514249986e-07,3.166930351425394e-07,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,2282013.81609375,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.08,-0.08,0.9999999999998743,7.778217650315724e-08,0.9999999999998773,7.778217650316686e-08,7.778217650316686e-08,0,-9.722772062894656e-07,-9.722772062895858e-07,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,7005995.6223137025,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.08,-0.08,0.9999999999998747,-1.0099215776160353e-08,0.9999999999998747,-1.0099215776161619e-08,-1.0099215776161619e-08,0,1.262401972020044e-07,1.2624019720202024e-07,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,909656.488125,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.08,-0.08,0.9999999999998747,-1.2051114939074503e-07,0.9999999999998819,-1.2051114939075956e-07,-1.2051114939075956e-07,0,1.5063893673843128e-06,1.5063893673844945e-06,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,10854679.34980299,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.08,-0.08,0.9999999999998748,-3.262975709072968e-08,0.9999999999998753,-3.262975709073376e-08,-3.262975709073376e-08,0,4.0787196363412104e-07,4.0787196363417197e-07,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,2939027.2375,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.08,-0.08,0.9999999999998743,1.9755329248002905e-07,0.9999999999998939,1.975532924800513e-07,1.975532924800513e-07,0,-2.469416156000363e-06,-2.4694161560006414e-06,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,17794018.68797747,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.08,-0.08,0.9999999999998747,5.055330362657706e-09,0.9999999999998747,5.05533036265834e-09,5.05533036265834e-09,0,-6.319162953322133e-08,-6.319162953322924e-08,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,455343.67875,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.08,-0.08,0.9999999999998743,-2.3679418594822205e-07,0.9999999999999024,-2.3679418594824738e-07,-2.3679418594824738e-07,0,2.9599273243527755e-06,2.9599273243530923e-06,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,21328524.151998255,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.08,-0.08,0.9999999999998745,-4.429622382784437e-08,0.9999999999998755,-4.42962238278499e-08,-4.42962238278499e-08,0,5.537027978480547e-07,5.537027978481237e-07,9.42055475210265e-16,0.0,0.0,1.3877787807814457e-13,3989849.1425,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.12,-0.12,0.9999999999928084,4.8665891509400634e-08,0.9999999999928096,4.866589150975058e-08,4.866589150975058e-08,0,-4.0554909591167196e-07,-4.0554909591458814e-07,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,4383433.817347794,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.12,-0.12,0.9999999999928085,-1.4692023244528007e-07,0.9999999999928193,-1.4692023244633558e-07,-1.4692023244633558e-07,0,1.224335270377334e-06,1.2243352703861298e-06,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,13233398.081875,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.12,-0.12,0.9999999999928079,-4.2339594095964585e-07,0.9999999999928975,-4.233959409626657e-07,-4.233959409626657e-07,0,3.528299507997049e-06,3.5282995080222144e-06,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,38136116.03872083,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.12,-0.12,0.9999999999928085,-2.2780981700359915e-07,0.9999999999928345,-2.278098170052335e-07,-2.278098170052335e-07,0,1.8984151416966597e-06,1.8984151417102791e-06,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,20519284.139375,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.12,-0.12,0.9999999999928079,5.590398502411554e-07,0.9999999999929641,5.590398502451178e-07,5.590398502451178e-07,0,-4.6586654186762945e-06,-4.658665418709315e-06,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,50353833.2246265,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.12,-0.12,0.9999999999928084,-5.666545156018943e-08,0.99999999999281,-5.6665451560596884e-08,-5.6665451560596884e-08,0,4.722120963349119e-07,4.722120963383074e-07,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,5103970.130625,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.12,-0.12,0.9999999999928083,-9.27011241484883e-07,0.999999999993238,-9.270112414912843e-07,-9.270112414912843e-07,0,7.725093679040692e-06,7.725093679094036e-06,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,83497749.63439159,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.12,-0.12,0.9999999999928083,-3.113059396722684e-07,0.9999999999928567,-3.1130593967449714e-07,-3.1130593967449714e-07,0,2.59421616393557e-06,2.5942161639541428e-06,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,28039946.278125,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.12,-0.12,0.999999999992808,1.4585783489726097e-06,0.9999999999938717,1.4585783489820656e-06,1.4585783489820656e-06,0,-1.2154819574771748e-05,-1.2154819574850547e-05,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,131377058.17847437,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.12,-0.12,0.9999999999928081,1.0991951696071034e-07,0.9999999999928141,1.0991951696150042e-07,1.0991951696150042e-07,0,-9.159959746725862e-07,-9.159959746791702e-07,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,9900669.9125,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.12,-0.12,0.999999999992808,-1.796511259298483e-06,0.9999999999944217,-1.7965112593094708e-06,-1.7965112593094708e-06,0,1.4970927160820692e-05,1.4970927160912258e-05,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,161815348.75887096,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.12,-0.12,0.9999999999928081,-4.4785242726830266e-07,0.9999999999929083,-4.4785242727149364e-07,-4.4785242727149364e-07,0,3.732103560569189e-06,3.7321035605957805e-06,3.454203409104305e-15,0.0,0.0,9.251858538542972e-14,40338960.49125,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.18,-0.18,0.9999999995941755,-5.358855788352874e-08,0.999999999594177,-5.3588557905276235e-08,-5.3588557905276235e-08,0,2.9771421046404854e-07,2.97714210584868e-07,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,4826828.186311645,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.18,-0.18,0.9999999995941755,-1.340411060032215e-06,0.9999999995950739,-1.3404110605753838e-06,-1.3404110605753838e-06,0,7.446728111290084e-06,7.446728114307688e-06,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,120733495.00968751,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.18,-0.18,0.9999999995941751,-3.532442781235358e-06,0.9999999996004142,-3.532442782654219e-06,-3.532442782654219e-06,0,1.9624682117974213e-05,1.9624682125856773e-05,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,318174159.8655832,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.18,-0.18,0.9999999995941755,-2.2456202790899216e-06,0.9999999995966969,-2.2456202799974746e-06,-2.2456202799974746e-06,0,1.2475668217166231e-05,1.2475668222208193e-05,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,202267493.04250002,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.18,-0.18,0.9999999995941751,3.7150414707281873e-06,0.9999999996010759,3.7150414722187527e-06,3.7150414722187527e-06,0,-2.0639119281823263e-05,-2.0639119290104182e-05,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,334621187.6647481,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.18,-0.18,0.9999999995941754,-3.3587697394199534e-07,0.9999999995942318,-3.358769740782898e-07,-3.358769740782898e-07,0,1.865983188566641e-06,1.8659831893238325e-06,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,30253108.293750003,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.18,-0.18,0.9999999995941755,-7.236394889903047e-06,0.9999999996203582,-7.236394892713441e-06,-7.236394892713441e-06,0,4.02021938327947e-05,4.020219384840801e-05,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,651796506.5934625,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.18,-0.18,0.9999999995941755,-3.1854764452401985e-06,0.9999999995992491,-3.185476446522168e-06,-3.185476446522168e-06,0,1.7697091362445546e-05,1.76970913695676e-05,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,286922210.635625,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.18,-0.18,0.9999999995941751,1.0377224641765292e-05,0.9999999996480184,1.0377224645604132e-05,1.0377224645604132e-05,0,-5.765124800980718e-05,-5.7651248031134064e-05,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,934697300.5958819,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.18,-0.18,0.9999999995941753,1.5039748547246434e-06,0.9999999995953063,1.5039748553338596e-06,1.5039748553338596e-06,0,-8.355415859581353e-06,-8.355415862965887e-06,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,135466011.90625003,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.18,-0.18,0.999999999594175,-1.3611120638966696e-05,0.9999999996868063,-1.3611120643649885e-05,-1.3611120643649885e-05,0,7.561733688314831e-05,7.561733690916603e-05,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,1225980756.7549055,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.18,-0.18,0.9999999995941753,-4.737870851895254e-06,0.999999999605399,-4.737870853782548e-06,-4.737870853782548e-06,0,2.632150473275141e-05,2.632150474323638e-05,1.2560739669470201e-15,0.0,0.0,6.167905692361981e-14,426749468.0625,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.27,-0.27,0.9999999777199527,-7.303146637768789e-06,0.9999999777466207,-7.303146800353405e-06,-7.303146800353405e-06,0,2.7048691250995513e-05,2.7048691853160756e-05,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,657808969.5297523,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.27,-0.27,0.9999999777199525,-1.468155193910109e-05,0.9999999778277265,-1.4681552265151911e-05,-1.4681552265151911e-05,0,5.4376118292967e-05,5.437611950056263e-05,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,1322396636.843125,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.27,-0.27,0.9999999777199522,-3.196133048369727e-05,0.9999999782307155,-3.1961331184914136e-05,-3.1961331184914136e-05,0,0.00011837529808776765,0.00011837530068486716,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,2878820721.132886,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.27,-0.27,0.9999999777199526,-2.4582925182366905e-05,0.9999999780221127,-2.458292572512367e-05,-2.458292572512367e-05,0,9.104787104580334e-05,9.104787305601359e-05,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,2214233053.8196874,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.27,-0.27,0.9999999777199521,1.9533842856826018e-05,0.9999999779107376,1.9533843289556465e-05,1.9533843289556465e-05,0,-7.234756613639265e-05,-7.234756773909802e-05,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,1759452148.2223096,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.27,-0.27,0.9999999777199525,-3.6933839576980265e-06,0.9999999777267731,-3.6933840399700042e-06,-3.6933840399700042e-06,0,1.3679199843326023e-05,1.3679200148037052e-05,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,332670452.3125,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi3.141592653590,-1,0.27,-0.27,0.9999999777199525,-5.809014303622158e-05,0.9999999794071849,-5.80901442651317e-05,-5.80901442651317e-05,0,0.00021514867791193177,0.00021514868246345074,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,5232294930.636527,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi4.712388980385,-1,0.27,-0.27,0.9999999777199526,-3.486291622169235e-05,0.9999999783276641,-3.48629169843154e-05,-3.48629169843154e-05,0,0.0001291219119321939,0.00012912191475672368,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,3140172330.1012506,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi0.000000000000,-1,0.27,-0.27,0.9999999777199522,6.731049660806885e-05,0.9999999799853038,6.731049800609534e-05,6.731049800609534e-05,0,-0.0002492981355854402,-0.00024929814076331605,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,6062790548.844439,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi1.570796326795,-1,0.27,-0.27,0.9999999777199525,1.6432902254906456e-05,0.9999999778549726,1.6432902619553124e-05,1.6432902619553124e-05,0,-6.0862600944097985e-05,-6.08626022946412e-05,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,1480144249.4362502,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi3.141592653590,-1,0.27,-0.27,0.9999999777199522,-0.00010271934371159543,0.9999999829955841,-0.0001027193456389144,-0.0001027193456389144,0,0.0003804420137466497,0.0003804420208848681,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,9252135961.265661,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.050_phi4.712388980385,-1,0.27,-0.27,0.9999999777199524,-5.184174935841945e-05,0.9999999790637359,-5.1841750467013396e-05,-5.1841750467013396e-05,0,0.00019200647910525722,0.00019200648321116072,9.42055475210265e-16,0.0,0.0,4.11193712824132e-14,4669489661.85625,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi0.000000000000,-1,0.4,-0.4,0.9999989788967667,-0.00014728102038874725,0.9999989897426272,-0.0001472811697130985,-0.0001472811697130985,0,0.0003682025509718681,0.00036820292428274624,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,13265894970.83017,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi1.570796326795,-1,0.4,-0.4,0.9999989788967667,-0.0001747838279186082,0.9999989941714754,-0.0001747840046112706,-0.0001747840046112706,0,0.0004369595697965205,0.0004369600115281765,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,15743127645.692656,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi3.141592653590,-1,0.4,-0.4,0.9999989788967661,-0.0002979392849742195,0.9999990232807192,-0.0002979395803854643,-0.0002979395803854643,0,0.0007448482124355487,0.0007448489509636607,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,26835985055.778538,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.001_phi4.712388980385,-1,0.4,-0.4,0.9999989788967666,-0.0002704364774443555,0.9999990154647475,-0.0002704367469953085,-0.0002704367469953085,0,0.0006760911936108888,0.0006760918674882712,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,24358752380.915783,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi0.000000000000,-1,0.4,-0.4,0.9999989788967663,1.854103925957222e-05,0.9999989790686515,1.854105818978207e-05,1.854105818978207e-05,0,-4.635259814893055e-05,-4.6352645474455175e-05,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,1670028350.0094237,resolved
C,lambda_1.902983346207417,yoshida4,controlled_q0.010_phi1.570796326795,-1,0.4,-0.4,0.9999989788967667,-6.803782466068692e-05,0.9999989812113419,-6.803789402941461e-05,-6.803789402941461e-05,0,0.0001700945616517173,0.00017009473507353652,2.5121479338940403e-15,0.0,0.0,2.7755575615628914e-14,6128302435.779375,resolved
