condition,state_id,direction_id,source_state_method,source_state_exact_overlap_probability,target_energy_error_hartree,direction_excitation_energy_hartree,excited_weight,phase_index,relative_phase_radians,normalization,energy_error_hartree,energy_variance_hartree2,hamiltonian_residual_2_norm,exact_ground_overlap_probability
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.01__phase3,cisd_orthogonal_component,cisd,0.9226094451522178,0.01,1.067379327902052,0.00936874055791874,3,4.71238898038469,0.9999999999999999,0.010000000000000675,0.017067473283256973,0.13064254009799783,0.9906312594420813
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.05__phase0,cisd_orthogonal_component,cisd,0.9226094451522178,0.05,1.067379327902052,0.0468437027895937,0,0.0,1.0,0.04999999999999849,0.08333736641625933,0.2886821200148345,0.9531562972104066
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.05__phase1,cisd_orthogonal_component,cisd,0.9226094451522178,0.05,1.067379327902052,0.0468437027895937,1,1.5707963267948966,1.0,0.04999999999999938,0.08333736641626288,0.28868212001484067,0.9531562972104066
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.05__phase2,cisd_orthogonal_component,cisd,0.9226094451522178,0.05,1.067379327902052,0.0468437027895937,2,3.141592653589793,1.0,0.04999999999999938,0.08333736641626466,0.2886821200148438,0.9531562972104066
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.05__phase3,cisd_orthogonal_component,cisd,0.9226094451522178,0.05,1.067379327902052,0.0468437027895937,3,4.71238898038469,1.0,0.04999999999999938,0.08333736641626288,0.28868212001484067,0.9531562972104066
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.001__phase0,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.001,0.9491484258333482,0.0010535759980026351,0,0.0,1.0,0.0009999999999985576,0.0018326047266814527,0.04280893279073251,0.9989464240019976
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.001__phase1,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.001,0.9491484258333482,0.0010535759980026351,1,1.5707963267948966,1.0,0.0009999999999990017,0.0018326047266867818,0.04280893279079475,0.9989464240019978
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.001__phase2,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.001,0.9491484258333482,0.0010535759980026351,2,3.141592653589793,1.0,0.0009999999999981135,0.0018326047266796763,0.042808932790711754,0.9989464240019978
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.001__phase3,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.001,0.9491484258333482,0.0010535759980026351,3,4.71238898038469,1.0,0.0009999999999990017,0.0018326047266867818,0.04280893279079475,0.9989464240019978
N2_active_stretch150_sto3g,rhf_orthogonal_component__de0.005__phase0,rhf_orthogonal_component,rhf_determinant,0.5966693601224793,0.005,0.9491484258333482,0.005267879990013176,0,0.0,1.0,0.004999999999999449,0.00914302363343289,0.09561915934284765,0.9947321200099871
