formula_id,formal_order,variant,degree,word,signed_residual,absolute_residual
yoshida8,8,stored_float_binary,6,YXYXXX,0.000000000000058636751422411712497119785270233411137124178782287133127406477384982932774385227,0.000000000000058636751422411712497119785270233411137124178782287133127406477384982932774385227
yoshida8,8,stored_float_binary,6,YXYXXY,0.000000000000069834093408369608270507498396380098563245320820762553412896618835530166007343903,0.000000000000069834093408369608270507498396380098563245320820762553412896618835530166007343903
yoshida8,8,stored_float_binary,6,YXYXYX,0.000000000000001846592269510690400748189870522174179719259449845123685562589783752521438749387,0.000000000000001846592269510690400748189870522174179719259449845123685562589783752521438749387
yoshida8,8,stored_float_binary,6,YXYXYY,0.000000000000001846592269510690400748189870522174179719259449845123685562589783753015604277976,0.000000000000001846592269510690400748189870522174179719259449845123685562589783753015604277976
yoshida8,8,stored_float_binary,6,YXYYXX,0.0000000000001042295685893548388201036675437979606684079560762537222837602235358111402236111,0.0000000000001042295685893548388201036675437979606684079560762537222837602235358111402236111
yoshida8,8,stored_float_binary,6,YXYYXY,0.0000000000001378215945472285261402668069222380229467713821916799831402306478873637336415904,0.0000000000001378215945472285261402668069222380229467713821916799831402306478873637336415904
yoshida8,8,stored_float_binary,6,YXYYYX,0.00000000000004770722584415766446687641540041265698660277312383334884671406271748353713698361,0.00000000000004770722584415766446687641540041265698660277312383334884671406271748353713698361
yoshida8,8,stored_float_binary,6,YXYYYY,0.000000000000070101909816073456013651841652706031838845057200784189417694345618537465557372382,0.000000000000070101909816073456013651841652706031838845057200784189417694345618537465557372382
yoshida8,8,stored_float_binary,6,YYXXXX,-0.000000000000035196365493874074626628682636350826169533750343636206448452710410821394838928269,0.000000000000035196365493874074626628682636350826169533750343636206448452710410821394838928269
yoshida8,8,stored_float_binary,6,YYXXXY,-0.000000000000023255273865273199960263633772205171041922558528775858909770034090845451881359873,0.000000000000023255273865273199960263633772205171041922558528775858909770034090845451881359873
yoshida8,8,stored_float_binary,6,YYXXYX,-0.000000000000071287456787380577354339570179877757667006133344390954085678394432098426771499503,0.000000000000071287456787380577354339570179877757667006133344390954085678394432098426771499503
yoshida8,8,stored_float_binary,6,YYXXYY,-0.000000000000071287456787380577354339570179877757667006133344390954085678394432144170027262552,0.000000000000071287456787380577354339570179877757667006133344390954085678394432144170027262552
yoshida8,8,stored_float_binary,6,YYXYXX,-0.000000000000034720432258934943476795690154677791743643436947272915200057902324033836833985131,0.000000000000034720432258934943476795690154677791743643436947272915200057902324033836833985131
yoshida8,8,stored_float_binary,6,YYXYXY,0.0000000000000018465922695106904007481898705221741797192594498451236855625897839245239870669075,0.0000000000000018465922695106904007481898705221741797192594498451236855625897839245239870669075
yoshida8,8,stored_float_binary,6,YYXYYX,-0.000000000000071287456787380577354339570179877757667006133344390954085678394431779442922795349,0.000000000000071287456787380577354339570179877757667006133344390954085678394431779442922795349
yoshida8,8,stored_float_binary,6,YYXYYY,-0.00000000000004690944043508348810264365016307778038476433574631226149526473302666541858243125,0.00000000000004690944043508348810264365016307778038476433574631226149526473302666541858243125
yoshida8,8,stored_float_binary,6,YYYXXX,0.000000000000011864051098198852355629370797649414228666144558025645976932485264404012886805289,0.000000000000011864051098198852355629370797649414228666144558025645976932485264404012886805289
yoshida8,8,stored_float_binary,6,YYYXXY,0.000000000000023061393084156727472036152127286746428761239145733020251502674529274894197689368,0.000000000000023061393084156727472036152127286746428761239145733020251502674529274894197689368
yoshida8,8,stored_float_binary,6,YYYXYX,-0.000000000000046909440435083488102643650163077780384764335746312261495264733026784858390691194,0.000000000000046909440435083488102643650163077780384764335746312261495264733026784858390691194
yoshida8,8,stored_float_binary,6,YYYXYY,-0.000000000000046909440435083488102643650163077780384764335746312261495264733026692037632237907,0.000000000000046909440435083488102643650163077780384764335746312261495264733026692037632237907
yoshida8,8,stored_float_binary,6,YYYYXX,0.000000000000035518217668009150826499853086776701184520945500946071567887160293590315547823741,0.000000000000035518217668009150826499853086776701184520945500946071567887160293590315547823741
yoshida8,8,stored_float_binary,6,YYYYXY,0.000000000000070101909816073456013651841652706031838845057200784189417694345618675914266298714,0.000000000000070101909816073456013651841652706031838845057200784189417694345618675914266298714
yoshida8,8,stored_float_binary,6,YYYYYX,-0.000000000000023185790695607457199234221736518671738091516559945352893811702534396972100392948,0.000000000000023185790695607457199234221736518671738091516559945352893811702534396972100392948
yoshida8,8,stored_float_binary,6,YYYYYY,0.0000000000000000022262284608369039246565843698599053297349648421916762059700197680645250761675333,0.0000000000000000022262284608369039246565843698599053297349648421916762059700197680645250761675333
yoshida8,8,stored_float_binary,7,XXXXXXX,0.00000000000000000037103807680615070367036232671246486895895895196713013826426823391064484313319201,0.00000000000000000037103807680615070367036232671246486895895895196713013826426823391064484313319201
yoshida8,8,stored_float_binary,7,XXXXXXY,0.000000000000019662578185181785393016018918619846679661179738110138820894891234645259705548797,0.000000000000019662578185181785393016018918619846679661179738110138820894891234645259705548797
yoshida8,8,stored_float_binary,7,XXXXXYX,-0.00000000000010632928007300938514913895300490761499925089006983380718082365555739339510663085,0.00000000000010632928007300938514913895300490761499925089006983380718082365555739339510663085
yoshida8,8,stored_float_binary,7,XXXXXYY,-0.00000000000010632928007300938514913895300490761499925089006983380718082365555744917404067033,0.00000000000010632928007300938514913895300490761499925089006983380718082365555744917404067033
yoshida8,8,stored_float_binary,7,XXXXYXX,0.00000000000024822520295462482393342715875164109280031965484350586441288821945115402794436635,0.00000000000024822520295462482393342715875164109280031965484350586441288821945115402794436635
yoshida8,8,stored_float_binary,7,XXXXYXY,0.00000000000029959376082193961441936806037116893523146998902569088387663304271648347786844129,0.00000000000029959376082193961441936806037116893523146998902569088387663304271648347786844129
yoshida8,8,stored_float_binary,7,XXXXYYX,0.00000000000019685664508731003344748625713211325036916932066132084494914339618569678990313287,0.00000000000019685664508731003344748625713211325036916932066132084494914339618569678990313287
yoshida8,8,stored_float_binary,7,XXXXYYY,0.00000000000023110235033218656043811352487846514532326954344944419125830661169591667129812531,0.00000000000023110235033218656043811352487846514532326954344944419125830661169591667129812531
yoshida8,8,stored_float_binary,7,XXXYXXX,-0.00000000000032311440486705680529968275679441966170737717631090062219495106037954540276947601,0.00000000000032311440486705680529968275679441966170737717631090062219495106037954540276947601
yoshida8,8,stored_float_binary,7,XXXYXXY,-0.00000000000027753464014670181946806516646717101806213128043400158569840885318350682674242444,0.00000000000027753464014670181946806516646717101806213128043400158569840885318350682674242444
yoshida8,8,stored_float_binary,7,XXXYXYX,-0.00000000000058466864053386628442915923439636282672784429813958952197987763425554823122948308,0.00000000000058466864053386628442915923439636282672784429813958952197987763425554823122948308
yoshida8,8,stored_float_binary,7,XXXYXYY,-0.00000000000058466864053386628442915923439636282672784429813958952197987763425556946593405115,0.00000000000058466864053386628442915923439636282672784429813958952197987763425556946593405115
yoshida8,8,stored_float_binary,7,XXXYYXX,-0.00000000000010713993392060231200182386951972514033215595035911075890656669369933044575070609,0.00000000000010713993392060231200182386951972514033215595035911075890656669369933044575070609
yoshida8,8,stored_float_binary,7,XXXYYXY,0.000000000000029599360240462645493028901462020790603581737271586350583059927888450452240461046,0.000000000000029599360240462645493028901462020790603581737271586350583059927888450452240461046
yoshida8,8,stored_float_binary,7,XXXYYYX,-0.00000000000035747569889906694114083750513310165642121052470640175292408808827666500107324192,0.00000000000035747569889906694114083750513310165642121052470640175292408808827666500107324192
yoshida8,8,stored_float_binary,7,XXXYYYY,-0.00000000000026631616945835696947760232447860436913071873295260367993100367388478485531369138,0.00000000000026631616945835696947760232447860436913071873295260367993100367388478485531369138
yoshida8,8,stored_float_binary,7,XXYXXXX,0.00000000000024822520295462482393342715875164109280031965484350586441288821945106750779640258,0.00000000000024822520295462482393342715875164109280031965484350586441288821945106750779640258
yoshida8,8,stored_float_binary,7,XXYXXXY,0.00000000000024039781554873125439272521366675650984683292856486020228603514853159546361693704,0.00000000000024039781554873125439272521366675650984683292856486020228603514853159546361693704
yoshida8,8,stored_float_binary,7,XXYXXYX,0.00000000000014616541299719845833267320708692593140877135432909521577046987631275235962399593,0.00000000000014616541299719845833267320708692593140877135432909521577046987631275235962399593
yoshida8,8,stored_float_binary,7,XXYXXYY,0.00000000000014616541299719845833267320708692593140877135432909521577046987631271702884772485,0.00000000000014616541299719845833267320708692593140877135432909521577046987631271702884772485
yoshida8,8,stored_float_binary,7,XXYXYXX,0.00000000000071347751719317189501013408377260707027783028683917879850161454665848403069123924,0.00000000000071347751719317189501013408377260707027783028683917879850161454665848403069123924
yoshida8,8,stored_float_binary,7,XXYXYXY,0.00000000000065200763371476959487927157101977753726155821061630213742450110910050958142195202,0.00000000000065200763371476959487927157101977753726155821061630213742450110910050958142195202
yoshida8,8,stored_float_binary,7,XXYXYYX,0.00000000000077494740067157419514099659652543660329410236306205545957872798421651147097737547,0.00000000000077494740067157419514099659652543660329410236306205545957872798421651147097737547
yoshida8,8,stored_float_binary,7,XXYXYYY,0.00000000000073396747835263932838708825469021691461658764558013768552731902584451539568452282,0.00000000000073396747835263932838708825469021691461658764558013768552731902584451539568452282
yoshida8,8,stored_float_binary,7,XXYYXXX,-0.00000000000010713993392060231200182386951972514033215595035911075890656669369759529056626392,0.00000000000010713993392060231200182386951972514033215595035911075890656669369759529056626392
yoshida8,8,stored_float_binary,7,XXYYXXY,-0.000000000000076979600065774290033769137106433939129830779250816746336865539817809559194211466,0.000000000000076979600065774290033769137106433939129830779250816746336865539817809559194211466
yoshida8,8,stored_float_binary,7,XXYYXYX,-0.0000000000004826165746771772784756501823515847404765596544038650280377882315909956577132668,0.0000000000004826165746771772784756501823515847404765596544038650280377882315909956577132668
yoshida8,8,stored_float_binary,7,XXYYXYY,-0.00000000000048261657467717727847565018235158474047655965440386502803778823159101723627468185,0.00000000000048261657467717727847565018235158474047655965440386502803778823159101723627468185
yoshida8,8,stored_float_binary,7,XXYYYXX,0.00000000000039661008771848705333934316852343119583255848399795926460384064242883932975058877,0.00000000000039661008771848705333934316852343119583255848399795926460384064242883932975058877
yoshida8,8,stored_float_binary,7,XXYYYXY,0.00000000000043644079426867566389849846243240375389845146747358840271753847100211692883164669,0.00000000000043644079426867566389849846243240375389845146747358840271753847100211692883164669
yoshida8,8,stored_float_binary,7,XXYYYYX,0.00000000000014667539913701916108837664261094050594016325930355263049559666043336751991119263,0.00000000000014667539913701916108837664261094050594016325930355263049559666043336751991119263
yoshida8,8,stored_float_binary,7,XXYYYYY,0.00000000000016647583083523884074847898477280207191194757764073833595867446174031461040248325,0.00000000000016647583083523884074847898477280207191194757764073833595867446174031461040248325
yoshida8,8,stored_float_binary,7,XYXXXXX,-0.00000000000010632928007300938514913895300490761499925089006983380718082365555726983004571871,0.00000000000010632928007300938514913895300490761499925089006983380718082365555726983004571871
yoshida8,8,stored_float_binary,7,XYXXXXY,-0.000000000000071350238669656591903733022232367773673130159691843084229579085337487005179421831,0.000000000000071350238669656591903733022232367773673130159691843084229579085337487005179421831
yoshida8,8,stored_float_binary,7,XYXXXYX,-0.00000000000021864957924603254119296197261484665637322066750815249041427483069308088029969349,0.00000000000021864957924603254119296197261484665637322066750815249041427483069308088029969349
yoshida8,8,stored_float_binary,7,XYXXXYY,-0.00000000000021864957924603254119296197261484665637322066750815249041427483069315958439621342,0.00000000000021864957924603254119296197261484665637322066750815249041427483069315958439621342
yoshida8,8,stored_float_binary,7,XYXXYXX,0.0000000000001461654129971984583326732070869259314087713543290952157704698763124196894491729,0.0000000000001461654129971984583326732070869259314087713543290952157704698763124196894491729
yoshida8,8,stored_float_binary,7,XYXXYXY,0.00000000000024307408719614011204299868436086582753262824374974667563139427585530163838951851,0.00000000000024307408719614011204299868436086582753262824374974667563139427585530163838951851
yoshida8,8,stored_float_binary,7,XYXXYYX,0.000000000000049256738798256804622347729812986035284914464908443755909545476770183722953402388,0.000000000000049256738798256804622347729812986035284914464908443755909545476770183722953402388
yoshida8,8,stored_float_binary,7,XYXXYYY,0.00000000000011386252159755124042923138132894596603415239118887806248349507646526979057094019,0.00000000000011386252159755124042923138132894596603415239118887806248349507646526979057094019
yoshida8,8,stored_float_binary,7,XYXYXXX,-0.00000000000058466864053386628442915923439636282672784429813958952197987763425497372056301469,0.00000000000058466864053386628442915923439636282672784429813958952197987763425497372056301469
yoshida8,8,stored_float_binary,7,XYXYXXY,-0.00000000000051692713158981034198824614336699170001748230767355855483992922555625348289744193,0.00000000000051692713158981034198824614336699170001748230767355855483992922555625348289744193
yoshida8,8,stored_float_binary,7,XYXYXYX,-0.0000000000007544622153346112328235813774705120396894909323413449830619154456173773460555917,0.0000000000007544622153346112328235813774705120396894909323413449830619154456173773460555917
yoshida8,8,stored_float_binary,7,XYXYXYY,-0.00000000000075446221533461123282358137747051203968949093234134498306191544561738838653710959,0.00000000000075446221533461123282358137747051203968949093234134498306191544561738838653710959
yoshida8,8,stored_float_binary,7,XYXYYXX,-0.00000000000048261657467717727847565018235158474047655965440386502803778823159179723949914483,0.00000000000048261657467717727847565018235158474047655965440386502803778823159179723949914483
yoshida8,8,stored_float_binary,7,XYXYYXY,-0.00000000000027939204784500945115291090926347136034547368300577212661794300549584140341253345,0.00000000000027939204784500945115291090926347136034547368300577212661794300549584140341253345
yoshida8,8,stored_float_binary,7,XYXYYYX,-0.00000000000070871480611776714814012009611663609363492739464842028065906078699706676750616052,0.00000000000070871480611776714814012009611663609363492739464842028065906078699706676750616052
yoshida8,8,stored_float_binary,7,XYXYYYY,-0.00000000000057323178822965526325829391405789384021420341371635834637916396959983452426315872,0.00000000000057323178822965526325829391405789384021420341371635834637916396959983452426315872
yoshida8,8,stored_float_binary,7,XYYXXXX,0.00000000000019685664508731003344748625713211325036916932066132084494914339618555001965260741,0.00000000000019685664508731003344748625713211325036916932066132084494914339618555001965260741
yoshida8,8,stored_float_binary,7,XYYXXXY,0.00000000000020710166896107640352327734269150143416555409266459203270449343904286162175741858,0.00000000000020710166896107640352327734269150143416555409266459203270449343904286162175741858
yoshida8,8,stored_float_binary,7,XYYXXYX,0.000000000000049256738798256804622347729812986035284914464908443755909545476769360475097630284,0.000000000000049256738798256804622347729812986035284914464908443755909545476769360475097630284
yoshida8,8,stored_float_binary,7,XYYXXYY,0.00000000000004925673879825680462234772981298603528491446490844375590954547676941567750521974,0.00000000000004925673879825680462234772981298603528491446490844375590954547676941567750521974
yoshida8,8,stored_float_binary,7,XYYXYXX,0.00000000000077494740067157419514099659652543660329410236306205545957872798421695714033640251,0.00000000000077494740067157419514099659652543660329410236306205545957872798421695714033640251
yoshida8,8,stored_float_binary,7,XYYXYXY,0.00000000000076554022223728967523890827798520301541073017050526547788073155720671325092026641,0.00000000000076554022223728967523890827798520301541073017050526547788073155720671325092026641
yoshida8,8,stored_float_binary,7,XYYXYYX,0.00000000000078435457910585871504308491506567019117747455561884544127672441122715255829125314,0.00000000000078435457910585871504308491506567019117747455561884544127672441122715255829125314
yoshida8,8,stored_float_binary,7,XYYXYYY,0.00000000000077808312681633570177502603603884779925522642724765212014472679322053442472551625,0.00000000000077808312681633570177502603603884779925522642724765212014472679322053442472551625
yoshida8,8,stored_float_binary,7,XYYYXXX,-0.00000000000035747569889906694114083750513310165642121052470640175292408808827652223356349802,0.00000000000035747569889906694114083750513310165642121052470640175292408808827652223356349802
yoshida8,8,stored_float_binary,7,XYYYXXY,-0.00000000000030130367996481496019036470093812039880514900750447494206450755308421230666849537,0.00000000000030130367996481496019036470093812039880514900750447494206450755308421230666849537
yoshida8,8,stored_float_binary,7,XYYYXYX,-0.00000000000070871480611776714814012009611663609363492739464842028065906078699749572892276366,0.00000000000070871480611776714814012009611663609363492739464842028065906078699749572892276366
yoshida8,8,stored_float_binary,7,XYYYXYY,-0.0000000000007087148061177671481401200961166360936349273946484202806590607869975253273789031,0.0000000000007087148061177671481401200961166360936349273946484202806590607869975253273789031
yoshida8,8,stored_float_binary,7,XYYYYXX,0.00000000000014667539913701916108837664261094050594016325930355263049559666043375197039731964,0.00000000000014667539913701916108837664261094050594016325930355263049559666043375197039731964
yoshida8,8,stored_float_binary,7,XYYYYXY,0.0000000000002616684558656635971005129549046867597583124661538616697889428585682243150359818,0.0000000000002616684558656635971005129549046867597583124661538616697889428585682243150359818
yoshida8,8,stored_float_binary,7,XYYYYYX,-0.00000000000011394206966258522621693492330664269836967042575430158752737924763420544897361903,0.00000000000011394206966258522621693492330664269836967042575430158752737924763420544897361903
yoshida8,8,stored_float_binary,7,XYYYYYY,-0.000000000000044416431853370469787414995149638198361575667154825080436534503203174248845515016,0.000000000000044416431853370469787414995149638198361575667154825080436534503203174248845515016
yoshida8,8,stored_float_binary,7,YXXXXXX,0.000000000000019662578185181785393016018918619846679661179738110138820894891235311526615560966,0.000000000000019662578185181785393016018918619846679661179738110138820894891235311526615560966
yoshida8,8,stored_float_binary,7,YXXXXXY,0.0000000000000331980516297876400669399811782400417341764910337882238715127502388416938246141,0.0000000000000331980516297876400669399811782400417341764910337882238715127502388416938246141
yoshida8,8,stored_float_binary,7,YXXXXYX,-0.000000000000071350238669656591903733022232367773673130159691843084229579085336801358744596833,0.000000000000071350238669656591903733022232367773673130159691843084229579085336801358744596833
yoshida8,8,stored_float_binary,7,YXXXXYY,-0.000000000000071350238669656591903733022232367773673130159691843084229579085336728435355249875,0.000000000000071350238669656591903733022232367773673130159691843084229579085336728435355249875
yoshida8,8,stored_float_binary,7,YXXXYXX,0.0000000000002403978155487312543927252136667565098468329285648602022860351485327166201911305,0.0000000000002403978155487312543927252136667565098468329285648602022860351485327166201911305
yoshida8,8,stored_float_binary,7,YXXXYXY,0.00000000000027369396213638610526217308464201158552811176446512837186757685802090335080371778,0.00000000000027369396213638610526217308464201158552811176446512837186757685802090335080371778
yoshida8,8,stored_float_binary,7,YXXXYYX,0.00000000000020710166896107640352327734269150143416555409266459203270449343904458460914523077,0.00000000000020710166896107640352327734269150143416555409266459203270449343904458460914523077
yoshida8,8,stored_float_binary,7,YXXXYYY,0.00000000000022929910001951297076957592334167148461973998326477081242552124537017033160338882,0.00000000000022929910001951297076957592334167148461973998326477081242552124537017033160338882
yoshida8,8,stored_float_binary,7,YXXYXXX,-0.00000000000027753464014670181946806516646717101806213128043400158569840885318293043824694742,0.00000000000027753464014670181946806516646717101806213128043400158569840885318293043824694742
yoshida8,8,stored_float_binary,7,YXXYXXY,-0.00000000000023869718878452082638218021892808741503908075437762945591843179417352403861354745,0.00000000000023869718878452082638218021892808741503908075437762945591843179417352403861354745
yoshida8,8,stored_float_binary,7,YXXYXYX,-0.00000000000051692713158981034198824614336699170001748230767355855483992922555658789500575324,0.00000000000051692713158981034198824614336699170001748230767355855483992922555658789500575324
yoshida8,8,stored_float_binary,7,YXXYXYY,-0.00000000000051692713158981034198824614336699170001748230767355855483992922555661027452712921,0.00000000000051692713158981034198824614336699170001748230767355855483992922555661027452712921
yoshida8,8,stored_float_binary,7,YXXYYXX,-0.000000000000076979600065774290033769137106433939129830779250816746336865539818996964834581378,0.000000000000076979600065774290033769137106433939129830779250816746336865539818996964834581378
yoshida8,8,stored_float_binary,7,YXXYYXY,0.000000000000039532754020768689223885705510816869939320798918299643003065637209099802496887585,0.000000000000039532754020768689223885705510816869939320798918299643003065637209099802496887585
yoshida8,8,stored_float_binary,7,YXXYYYX,-0.0000000000003013036799648149601903647009381203988051490075044749420645075530837569866684996,0.0000000000003013036799648149601903647009381203988051490075044749420645075530837569866684996
yoshida8,8,stored_float_binary,7,YXXYYYY,-0.00000000000022362877724045297401859480585995319275904795539173068250455343506500592103035863,0.00000000000022362877724045297401859480585995319275904795539173068250455343506500592103035863
yoshida8,8,stored_float_binary,7,YXYXXXX,0.00000000000029959376082193961441936806037116893523146998902569088387663304271662061703871686,0.00000000000029959376082193961441936806037116893523146998902569088387663304271662061703871686
yoshida8,8,stored_float_binary,7,YXYXXXY,0.0000000000002736939621363861052621730846420115855281117644651283718675768580202209329170129,0.0000000000002736939621363861052621730846420115855281117644651283718675768580202209329170129
yoshida8,8,stored_float_binary,7,YXYXXYX,0.00000000000024307408719614011204299868436086582753262824374974667563139427585580680321916462,0.00000000000024307408719614011204299868436086582753262824374974667563139427585580680321916462
yoshida8,8,stored_float_binary,7,YXYXXYY,0.00000000000024307408719614011204299868436086582753262824374974667563139427585584143598662656,0.00000000000024307408719614011204299868436086582753262824374974667563139427585584143598662656
yoshida8,8,stored_float_binary,7,YXYXYXX,0.00000000000065200763371476959487927157101977753726155821061630213742450110910068809666013174,0.00000000000065200763371476959487927157101977753726155821061630213742450110910068809666013174
yoshida8,8,stored_float_binary,7,YXYXYXY,0.0000000000005384750451922495145196348640543520591123862507273387969682706609948660032517864,0.0000000000005384750451922495145196348640543520591123862507273387969682706609948660032517864
yoshida8,8,stored_float_binary,7,YXYXYYX,0.00000000000076554022223728967523890827798520301541073017050526547788073155720648740697858609,0.00000000000076554022223728967523890827798520301541073017050526547788073155720648740697858609
yoshida8,8,stored_float_binary,7,YXYXYYY,0.00000000000068985182988894295499915047334158602997794886391262325090991125846925247284663902,0.00000000000068985182988894295499915047334158602997794886391262325090991125846925247284663902
yoshida8,8,stored_float_binary,7,YXYYXXX,0.000000000000029599360240462645493028901462020790603581737271586350583059927888977595081991145,0.000000000000029599360240462645493028901462020790603581737271586350583059927888977595081991145
yoshida8,8,stored_float_binary,7,YXYYXXY,0.000000000000039532754020768689223885705510816869939320798918299643003065637209226016490935269,0.000000000000039532754020768689223885705510816869939320798918299643003065637209226016490935269
yoshida8,8,stored_float_binary,7,YXYYXYX,-0.00000000000027939204784500945115291090926347136034547368300577212661794300549576341070847238,0.00000000000027939204784500945115291090926347136034547368300577212661794300549576341070847238
yoshida8,8,stored_float_binary,7,YXYYXYY,-0.00000000000027939204784500945115291090926347136034547368300577212661794300549580297380659351,0.00000000000027939204784500945115291090926347136034547368300577212661794300549580297380659351
yoshida8,8,stored_float_binary,7,YXYYYXX,0.00000000000043644079426867566389849846243240375389845146747358840271753847100341001382932838,0.00000000000043644079426867566389849846243240375389845146747358840271753847100341001382932838
yoshida8,8,stored_float_binary,7,YXYYYXY,0.00000000000041846338565511439124033316820818741985353893747069387407213974027509993990123183,0.00000000000041846338565511439124033316820818741985353893747069387407213974027509993990123183
yoshida8,8,stored_float_binary,7,YXYYYYX,0.00000000000026166845586566359710051295490468675975831246615386166978894285856853999518222504,0.00000000000026166845586566359710051295490468675975831246615386166978894285856853999518222504
yoshida8,8,stored_float_binary,7,YXYYYYY,0.00000000000024331317146269216148163799790579526078808681749286072990462159025797759890455122,0.00000000000024331317146269216148163799790579526078808681749286072990462159025797759890455122
yoshida8,8,stored_float_binary,7,YYXXXXX,-0.00000000000010632928007300938514913895300490761499925089006983380718082365555726983004571871,0.00000000000010632928007300938514913895300490761499925089006983380718082365555726983004571871
yoshida8,8,stored_float_binary,7,YYXXXXY,-0.000000000000071350238669656591903733022232367773673130159691843084229579085337487005179421831,0.000000000000071350238669656591903733022232367773673130159691843084229579085337487005179421831
yoshida8,8,stored_float_binary,7,YYXXXYX,-0.00000000000021864957924603254119296197261484665637322066750815249041427483069308088029969349,0.00000000000021864957924603254119296197261484665637322066750815249041427483069308088029969349
yoshida8,8,stored_float_binary,7,YYXXXYY,-0.00000000000021864957924603254119296197261484665637322066750815249041427483069315958439621342,0.00000000000021864957924603254119296197261484665637322066750815249041427483069315958439621342
yoshida8,8,stored_float_binary,7,YYXXYXX,0.0000000000001461654129971984583326732070869259314087713543290952157704698763124196894491729,0.0000000000001461654129971984583326732070869259314087713543290952157704698763124196894491729
yoshida8,8,stored_float_binary,7,YYXXYXY,0.00000000000024307408719614011204299868436086582753262824374974667563139427585530163838951851,0.00000000000024307408719614011204299868436086582753262824374974667563139427585530163838951851
yoshida8,8,stored_float_binary,7,YYXXYYX,0.000000000000049256738798256804622347729812986035284914464908443755909545476770183722953402388,0.000000000000049256738798256804622347729812986035284914464908443755909545476770183722953402388
yoshida8,8,stored_float_binary,7,YYXXYYY,0.00000000000011386252159755124042923138132894596603415239118887806248349507646526979057094019,0.00000000000011386252159755124042923138132894596603415239118887806248349507646526979057094019
yoshida8,8,stored_float_binary,7,YYXYXXX,-0.00000000000058466864053386628442915923439636282672784429813958952197987763425497372056301469,0.00000000000058466864053386628442915923439636282672784429813958952197987763425497372056301469
yoshida8,8,stored_float_binary,7,YYXYXXY,-0.00000000000051692713158981034198824614336699170001748230767355855483992922555625348289744193,0.00000000000051692713158981034198824614336699170001748230767355855483992922555625348289744193
yoshida8,8,stored_float_binary,7,YYXYXYX,-0.0000000000007544622153346112328235813774705120396894909323413449830619154456173773460555917,0.0000000000007544622153346112328235813774705120396894909323413449830619154456173773460555917
yoshida8,8,stored_float_binary,7,YYXYXYY,-0.00000000000075446221533461123282358137747051203968949093234134498306191544561738838653710959,0.00000000000075446221533461123282358137747051203968949093234134498306191544561738838653710959
yoshida8,8,stored_float_binary,7,YYXYYXX,-0.00000000000048261657467717727847565018235158474047655965440386502803778823159179723949914483,0.00000000000048261657467717727847565018235158474047655965440386502803778823159179723949914483
yoshida8,8,stored_float_binary,7,YYXYYXY,-0.00000000000027939204784500945115291090926347136034547368300577212661794300549584140341253345,0.00000000000027939204784500945115291090926347136034547368300577212661794300549584140341253345
yoshida8,8,stored_float_binary,7,YYXYYYX,-0.00000000000070871480611776714814012009611663609363492739464842028065906078699706676750616052,0.00000000000070871480611776714814012009611663609363492739464842028065906078699706676750616052
yoshida8,8,stored_float_binary,7,YYXYYYY,-0.00000000000057323178822965526325829391405789384021420341371635834637916396959983452426315872,0.00000000000057323178822965526325829391405789384021420341371635834637916396959983452426315872
yoshida8,8,stored_float_binary,7,YYYXXXX,0.0000000000002311023503321865604381135248784651453232695434494441912583066116965743263442903,0.0000000000002311023503321865604381135248784651453232695434494441912583066116965743263442903
yoshida8,8,stored_float_binary,7,YYYXXXY,0.00000000000022929910001951297076957592334167148461973998326477081242552124536938910326021954,0.00000000000022929910001951297076957592334167148461973998326477081242552124536938910326021954
yoshida8,8,stored_float_binary,7,YYYXXYX,0.0000000000001138625215975512404292313813289459660341523911888780624834950764652038555057767,0.0000000000001138625215975512404292313813289459660341523911888780624834950764652038555057767
yoshida8,8,stored_float_binary,7,YYYXXYY,0.00000000000011386252159755124042923138132894596603415239118887806248349507646523471305450252,0.00000000000011386252159755124042923138132894596603415239118887806248349507646523471305450252
yoshida8,8,stored_float_binary,7,YYYXYXX,0.0000000000007339674783526393283870882546902169146165876455801376855273190258446015534444323,0.0000000000007339674783526393283870882546902169146165876455801376855273190258446015534444323
yoshida8,8,stored_float_binary,7,YYYXYXY,0.00000000000068985182988894295499915047334158602997794886391262325090991125846912922384576287,0.00000000000068985182988894295499915047334158602997794886391262325090991125846912922384576287
yoshida8,8,stored_float_binary,7,YYYXYYX,0.00000000000077808312681633570177502603603884779925522642724765212014472679321993223667140082,0.00000000000077808312681633570177502603603884779925522642724765212014472679321993223667140082
yoshida8,8,stored_float_binary,7,YYYXYYY,0.00000000000074867269450720478618306751513976054282946723946930916373312161496950847531122454,0.00000000000074867269450720478618306751513976054282946723946930916373312161496950847531122454
yoshida8,8,stored_float_binary,7,YYYYXXX,-0.00000000000026631616945835696947760232447860436913071873295260367993100367388342265303074439,0.00000000000026631616945835696947760232447860436913071873295260367993100367388342265303074439
yoshida8,8,stored_float_binary,7,YYYYXXY,-0.00000000000022362877724045297401859480585995319275904795539173068250455343506420660828786604,0.00000000000022362877724045297401859480585995319275904795539173068250455343506420660828786604
yoshida8,8,stored_float_binary,7,YYYYXYX,-0.00000000000057323178822965526325829391405789384021420341371635834637916396959938639540111543,0.00000000000057323178822965526325829391405789384021420341371635834637916396959938639540111543
yoshida8,8,stored_float_binary,7,YYYYXYY,-0.00000000000057323178822965526325829391405789384021420341371635834637916396959938321935808273,0.00000000000057323178822965526325829391405789384021420341371635834637916396959938321935808273
